drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,drivenkmdrives,durationminutesdrives,activitydays,kmperdrivingday,professionaldriver,android,label
16,244.97622495945913,1493,273,5,5717.141686962754,994.3192705838176,7,96.09363911902146,0,0,1
47,116.12484445496449,185,101,25,6217.8273324646625,3792.673359401716,10,900.0566416873487,0,0,1
45,275.713836944806,2640,65,21,4708.4861229749495,2151.2484382000393,2,0.0,0,0,1
135,231.32342005118957,1692,13,19,7212.465674224996,2302.06955971881,7,75.36508962447908,0,0,1
47,93.28752519510846,2254,270,25,2023.1541258258815,953.7676238306232,13,219.20999251400065,0,0,1
44,261.6688502399711,1169,129,15,5956.095701093049,4529.094592045919,15,156.60739640028154,0,0,1
76,127.0175056997678,3083,0,17,2337.890319080907,1432.7861162249953,6,29.440813578173618,0,0,1
84,134.20599874758014,1838,0,0,2054.2174629533065,1355.507750468039,0,0.0,0,0,1
22,62.35253562684805,3267,77,15,4813.691588363563,1371.1738282961921,6,380.0393923127634,0,0,1
150,203.00343052333778,3316,322,13,2887.2058412149277,1869.9244026494514,5,551.1828510701787,0,0,1
60,114.78815370042625,107,98,0,2296.545977627049,933.7738344753631,26,106.46632549718248,0,0,1
36,176.78090190301126,2202,64,28,965.6752832747761,325.26995482858626,1,11.12072682659527,0,0,1
21,97.09517885201106,574,53,0,1939.5623560005358,1378.6326038854104,25,88.80212091866919,0,0,1
17,202.89261554821084,1416,181,4,822.4759277445526,368.15337052037273,2,379.27776434399675,0,0,1
78,121.14591271934606,1136,11,0,2469.258691149645,1739.1615273163577,2,19.048553039250077,0,0,1
53,89.19150789464544,1000,55,5,6360.34159881117,4148.960764517005,9,770.9796149621858,0,0,1
47,97.77920160873157,78,287,10,3428.9044140979913,1444.0780760058979,18,186.46979488737736,0,0,1
33,83.6789006762184,407,96,34,5828.643287989528,3413.3679224151883,5,1050.9999994735263,0,0,1
42,95.79736652450144,61,34,28,9543.80952672184,4445.356852382975,16,836.0405450988666,0,1,1
37,84.26951144878628,3442,140,0,1649.5201106464938,1126.9650378465462,8,190.05091873349647,0,0,1
80,198.73415190463407,2892,104,31,5068.380149952523,1843.4025486794758,22,365.4583828210408,0,0,1
91,190.59185461176534,884,189,59,4588.952765997006,2180.8251845237514,15,368.0529976085139,0,0,1
95,184.97383468396106,1330,40,39,5289.61898846543,1937.2938639394592,12,436.9421334520647,0,0,1
20,80.88905077226765,171,112,5,1531.8213555910104,601.5477530559388,12,199.7338022260716,0,0,1
51,181.89383165571243,3354,36,0,1637.2922731399356,1199.3157874439946,21,112.62615051924575,0,0,1
25,44.423301649234475,222,194,18,6316.794053065903,3223.9184997806065,2,0.0,0,0,1
25,110.02426173147397,195,0,50,3354.6977386308786,2108.5254877592834,17,125.79315590544472,0,1,1
50,182.80976759999203,725,116,8,3230.139760585057,1423.4806489032262,12,414.95628967825303,0,0,1
33,88.7961316721762,2117,78,12,3715.139430135273,2717.498392885256,7,601.9666173530919,0,0,1
117,330.8651711833384,744,84,7,2599.105518308825,740.8238720622318,9,299.30718905960316,0,0,1
49,80.74441926328291,2972,121,0,4125.616421259156,987.3079169107723,13,440.1037547366904,0,0,1
50,72.73875785301894,2557,209,18,1472.3193946103806,633.3222148631792,3,0.0,0,0,1
52,105.065947244348,516,106,0,6868.9809756322275,4216.127617747696,12,954.8664801361133,0,0,1
46,118.21823691639959,1213,56,0,5669.393703148977,3292.563832491987,10,635.3269973985653,0,0,1
54,214.59051780375125,223,42,1,5076.638550921935,1864.2205412395413,6,846.1064251536559,0,0,1
108,327.555242739856,712,107,19,2572.9299026043395,701.3942444398579,11,256.65818533899966,0,0,1
97,171.62149928817732,261,109,23,5847.408387640975,2289.983553629347,9,211.71404835118977,0,0,1
38,178.07968128641556,2330,24,0,2720.977909668847,1568.0867130011948,1,0.0,0,0,1
48,236.03727751646124,351,10,0,4650.97300748299,2930.042885764324,11,722.2743384753306,0,0,1
36,80.85088590577989,2868,75,3,1898.005020811927,1176.746389621915,5,163.33265553985711,0,0,1
86,188.67539810533134,2924,26,15,3712.029543473837,2230.181804913647,9,497.49326341402735,0,1,1
18,248.53624876794234,387,267,20,3555.0381069425266,434.2526881198655,24,177.75190534712635,0,0,1
53,137.2056906574781,1521,68,2,2998.9141603342723,2370.50035509202,9,354.70830052635847,0,0,1
51,132.90571114771484,2945,33,0,5157.173281460458,1024.6554466023858,8,689.6893288723927,0,0,1
57,226.21501493448915,1920,27,44,2911.5814456102758,2205.3699972703157,8,413.43132590840446,0,0,1
63,84.81365954109364,2350,35,7,1657.9846331716735,1008.8977812223767,7,786.160841036015,0,0,1
5,42.675465554903994,1868,103,50,4066.261393755162,1135.8410641998394,18,288.8551510811927,0,0,1
73,307.992604311812,897,231,26,3087.51313427632,2156.1838472872464,8,109.0010065171595,0,0,1
60,338.5344965893901,1211,49,1,2060.8236857687743,626.3245738261709,9,123.34858345111505,0,0,1
144,323.4202331459478,1308,223,1,957.5067916066906,513.8728728191631,8,147.18628310656158,0,0,1
99,114.40377622126464,408,281,21,1673.2659218696658,856.1012867923492,23,86.63365332901982,0,0,1
71,384.96719691162457,295,77,0,5812.38696720356,1127.053864701266,5,62.37627094492241,0,0,1
22,72.56667235625255,1788,103,15,2454.982003617969,1631.8905437940775,22,111.59117361383142,0,0,1
99,159.49305518818582,619,50,0,1394.7460700676597,997.9025993674602,24,112.16552834564392,0,0,1
27,70.59489549315062,362,171,0,2204.0283341798545,1663.2383109134653,2,0.0,0,0,1
42,82.41419458009027,2399,187,0,4544.216870973744,3582.046901721055,5,69.36740295097087,0,0,1
38,322.7080330159833,1186,127,0,3116.281156203663,966.9517019514601,2,0.7493716551299485,0,0,1
70,109.5212401904237,3271,2,3,3255.4618742111843,1284.4709380051213,4,36.68050820702123,0,0,1
20,75.39812581337665,1584,169,96,4398.914155453802,877.0769195032416,17,274.4791009311905,0,0,1
11,104.91411927617027,1035,212,0,6585.665579379915,2544.5299595697693,20,403.1159448007232,0,0,1
49,91.88227976395925,915,19,0,901.6688372783437,556.9355178593155,19,26.45576204242975,0,0,1
70,265.54795253423936,3291,34,2,4924.398868726692,1848.6786858085477,6,117.60688861239169,0,0,1
58,121.7325595225744,68,246,34,4075.144454002757,3315.3206650690367,15,370.5279256696858,0,0,1
10,62.56557004507159,2181,118,26,4778.010522718057,3411.668197711988,4,1166.3936797880342,0,0,1
30,76.96241743073536,861,0,74,5701.353629148177,1760.558113472556,1,0.0,0,0,1
103,283.9215211039812,2228,13,54,2718.104088588678,1125.7282945318652,8,351.46750959190894,0,0,1
45,117.74897735203716,2327,99,36,2955.870973274259,1711.8023755146537,9,423.1936508637149,0,0,1
49,213.34731346039896,1136,44,0,4186.321495336578,1488.0955472389314,23,252.72595670752884,0,0,1
22,162.57036285616942,403,135,49,2539.3132870980476,1960.789061520319,4,46.83761698085863,0,0,1
31,159.69511660988059,352,46,69,2605.5678349285877,1857.0066173179102,1,0.0,0,0,1
49,85.99122617751095,2264,135,18,3687.3332280399445,2690.476442995208,11,371.9518816793112,0,0,1
110,431.5632468718878,1358,89,48,1653.8909388166032,1040.4087434899131,9,380.74200972168666,0,0,1
146,275.9441824368093,2206,184,65,2116.5019429258523,1559.7862443792276,5,398.220887552132,0,0,1
67,240.07561525463558,3061,192,0,1046.2200245397166,315.0065920043594,11,116.3541206727163,0,0,1
58,224.50795095535852,424,154,24,5045.851350104793,1192.4571492416212,11,504.58513501047923,0,0,1
95,266.6355875208481,1779,8,0,5127.067326954378,2306.1427505615657,11,597.2509501441677,0,1,1
64,109.49072231636376,3057,161,62,2386.9149810260374,1827.1218034039466,8,299.19064125227374,0,0,1
27,138.88874063478906,1487,71,0,1527.61880515516,191.01395155494654,25,84.95606576660177,0,0,1
157,215.65682260053973,1275,65,5,3632.888851127443,2543.6488837639095,13,381.2922324182621,0,0,1
25,76.28791635825053,1922,230,0,6770.406300032397,1161.945858788528,14,709.5091885141766,0,0,1
70,156.99178273321775,1853,44,69,7395.724149033526,3503.910834544531,14,913.6295259044066,0,0,1
32,76.92876130347165,1412,59,46,2334.528895963667,1873.6030613681849,16,233.45288959636667,0,0,1
37,139.9999197985337,107,47,19,9850.680889802294,4530.035822343008,21,711.0279209912852,0,0,1
43,93.50144273607032,685,32,17,5447.471547393344,2134.7802463492185,11,772.7982159356338,0,1,1
6,106.9286291679282,872,37,5,1746.9012646234366,571.9280271063153,3,683.2693873945999,0,0,1
119,196.90962794061224,2599,92,15,1881.1882250810263,583.9049389413793,14,111.34887815615203,0,0,1
37,104.60938977141689,2303,38,0,1719.7080180729406,962.5642107839501,6,755.740194973656,0,1,1
27,95.31873255880181,1811,182,33,2380.828788920449,1597.2096877374468,26,139.40076387086526,0,0,1
79,110.33347396155841,498,2,0,2471.7796857177555,1990.071694736085,6,33.60887509802836,0,0,1
73,163.1074407043911,3167,347,33,5890.214846899431,1686.6884290451371,5,33.548743703709846,0,0,1
14,242.4271091082087,2015,131,25,2499.812601757731,2013.5630060577355,8,412.5919579981039,0,1,1
40,60.69796025699428,969,62,0,9079.76096665077,2414.625659618655,1,17.206488148465947,0,0,1
38,87.84507685682844,3014,0,39,3743.4458345631365,2830.9124143842755,6,119.70175864899824,0,0,1
6,63.72803324451248,3265,3,10,3500.7876608755787,1576.4076788074535,3,0.0,0,0,1
87,150.52286460143455,2191,21,37,1801.7028746732983,1106.336546151235,3,600.5676248910994,0,0,1
39,94.01294819354658,609,158,92,5266.653711113197,2546.1802347321996,17,437.4661388773999,0,0,1
31,167.17844580179604,939,6,50,7912.970174232205,864.3209106077865,20,651.6082117673159,0,0,1
154,317.70883645344014,2582,349,60,4133.159112994287,805.7922787323271,3,32.87002985557103,0,0,1
35,281.6701718413419,2082,31,24,1548.134782540102,1256.9059484155334,0,7.964722951940666,0,0,1
33,118.19274221628956,221,147,0,3835.281849926966,2767.947108470709,12,208.54952989223102,0,0,1
45,188.43732541752897,3351,91,61,3621.754126625298,695.1644713756252,19,199.42263441628438,0,0,1
136,265.00207917069014,2352,115,14,5815.453516559939,3201.9643908871303,5,1163.0907033119877,0,0,1
29,74.94373902550063,559,78,36,479.81505128967103,187.9626238896705,7,32.660737043278985,0,0,1
67,161.64809882798727,384,79,87,5267.442183354296,2585.2233394332075,23,328.62801198520845,0,0,1
13,69.19886671530874,2182,178,1,2801.782419530879,1587.106857937462,5,22.837801890721224,0,0,1
18,93.45329306806411,240,4,0,2233.9987948716107,1596.4122941728294,5,71.8172776792971,0,0,1
160,312.23276898980754,3200,0,81,2258.938484947818,1553.2071434765355,16,141.42408994982182,0,0,1
161,337.78416130444856,1316,99,14,1258.7356051327308,439.0843947559727,18,102.00497169341405,0,1,1
56,100.81477576004161,1982,26,1,2532.9083523825993,1273.90969981921,5,486.16009424979154,0,0,1
26,118.79401929465524,2620,0,81,1459.9233536393697,977.5494306325445,2,507.88174498163926,0,0,1
83,406.00172830239444,1629,64,0,423.1297365902244,181.34011303959605,11,36.26923121077177,0,0,1
33,102.83764637946764,1510,10,0,3359.7502824277753,2693.8866662076703,11,454.3858778123025,0,0,1
147,300.7965485358736,171,14,1,3857.2594954118867,2342.205964319067,18,281.9787875021924,0,0,1
91,259.1113927658648,3148,255,3,931.0091894977662,357.0338855287203,11,88.63196425912655,0,0,1
2,43.782563216841574,207,0,0,2012.2868189970761,858.0658015071825,9,194.82429370823488,0,0,1
51,150.9293220519915,395,93,11,3133.939163004774,1061.943035122666,12,375.4932935305207,0,0,1
72,121.15231998246335,787,67,89,3774.157775297913,2279.0095705298972,2,0.0,0,0,1
38,125.06343601915245,3337,121,28,3822.791421378468,498.6174342316207,23,195.68333064749336,0,1,1
92,175.12609493975447,512,0,5,2490.9290274899504,1224.8371207162068,19,206.15904529874035,0,0,1
94,186.11537269200653,927,329,76,2157.172960761208,1771.6134112795432,20,106.07288543766076,0,0,1
38,86.07627859278114,536,24,6,6637.48909044525,4550.880995155088,9,298.6601525883197,0,0,1
134,362.0927755761909,875,137,7,1134.954819080287,515.2372160239416,8,98.13775599032344,0,0,1
162,366.59186564305827,755,92,23,3242.0006288746877,738.1304486257307,21,168.74371385808942,0,0,1
83,162.13345491460367,1478,0,1,3868.7104166400736,3121.8361807744027,10,67.13398094889673,0,0,1
7,19.32977184085627,3054,263,6,3955.0145071534093,1140.7180619293613,15,401.4269159005485,0,0,1
63,119.24534813065557,2238,41,0,2081.1888007661178,1235.1906429523463,21,128.10147513765958,0,0,1
79,121.96819490606384,1033,75,0,4527.681952573701,3399.802548351726,1,0.0,0,0,1
61,293.5372540599681,2056,14,7,2574.810725113448,1133.369361460882,8,328.6340608596666,0,0,1
102,204.7142180946959,702,165,24,1034.7150026147283,606.6778784633952,16,99.99826660692491,0,0,1
28,84.19756568010546,1523,19,64,2065.46354153197,1195.6147402049112,10,280.3078271929855,0,0,1
108,399.68854099798807,1967,182,0,1868.1126418823453,1306.1353522963077,14,63.35191702088548,0,0,1
31,48.76531790607986,959,0,1,1153.2447158089997,836.9395731505996,7,157.84112009835465,0,0,1
172,486.01617592779417,1139,17,19,6816.993564530437,3941.9981332194275,12,1084.537059709611,0,0,1
116,235.5793842931216,1080,192,0,6361.523147081258,4554.802553067019,6,1036.9023842582708,0,0,1
28,74.81493247062612,2120,115,18,3679.463507450773,2703.5223537522224,8,528.2916863029914,0,0,1
49,124.27957713265717,3102,46,4,5457.158714489991,401.1777976642811,5,1044.343723967247,0,0,1
12,136.11105648164292,3222,219,81,4499.371221833148,667.7837128593071,10,563.7831217556476,0,0,1
66,180.1256373131422,2447,184,11,1803.9538526812814,494.2036739023919,1,0.0,0,0,1
35,186.46502592393006,1451,204,0,3118.1479783491773,1888.421876139943,14,77.16663817347654,0,1,1
91,191.91970098760243,1421,32,8,776.5403944331679,559.425589573584,16,91.33191582880862,0,0,1
93,300.64897216555266,2641,64,74,862.7157812053737,270.47273317583745,0,78.37934617026383,0,0,1
39,246.60977170101594,988,68,9,3959.2887748852454,2882.432284448969,4,1067.3795648911403,0,0,1
67,135.4714312672863,1288,360,0,949.8530734326038,217.3179595805898,2,466.5518919194154,0,0,1
94,289.21368573263624,2501,175,0,3387.468944005518,1841.5919885292014,2,0.0,0,0,1
163,288.9216192246543,1329,201,3,942.0521831734818,511.364090879979,5,163.8887180672257,0,0,1
63,128.39227569219747,137,37,51,4088.190363713087,571.008378927485,6,215.48467913846375,0,0,1
38,74.58669649519868,432,126,13,3903.705462653183,2952.4874178150826,14,371.1052009084542,0,0,1
34,351.49886374747473,120,147,72,2877.459489892952,610.5848758407493,19,159.76253835900982,0,0,1
31,95.55525226499151,157,67,15,1412.8493600578042,682.2051051554129,6,405.209770257476,0,0,1
40,228.68542702863212,25,68,15,4407.939999598518,1714.2468381209987,17,272.241826413986,0,0,1
19,83.49772257822983,976,187,46,8086.989709553199,3397.0541197602665,15,692.0537009579282,0,0,1
65,305.63320156284976,1999,9,49,5047.505665414313,1141.6503406916675,5,952.418686438252,0,0,1
35,66.34406321874086,258,45,90,4185.377546059898,1363.9155753537239,10,446.75675947756645,0,0,1
65,101.4806786739704,1605,63,28,583.3565734780508,353.0492203717068,19,31.081976212452506,0,0,1
70,377.52062296152144,1318,265,8,1839.5803500747436,1294.0587704074603,4,528.7595556612307,0,1,1
100,278.84475517197524,1870,16,1,5131.2483462256905,2246.946648221638,11,617.7109920877916,0,0,1
33,81.51244156015792,2971,23,9,2250.302914039018,1760.5622543572554,11,360.4675384402833,0,0,1
35,120.24083897484687,2354,194,4,3160.7406471725185,547.4819048527979,24,153.8872855117474,0,0,1
51,213.49943385984298,461,285,81,3427.661012457505,2350.61263840549,9,380.54411340850703,0,0,1
35,70.57653470785732,1587,55,33,1467.7975350670893,869.272796199336,10,150.00751904684049,0,0,1
26,233.45573924493806,2991,3,54,6081.117896476162,4180.101856673601,16,385.84120828999824,0,0,1
21,61.877145786410566,2122,297,0,6808.711641267385,1727.1162211195758,11,838.6994003293183,0,0,1
51,220.91433015005754,116,35,0,2859.705161174552,1213.2000659589683,9,422.1567231957137,0,0,1
47,152.15236422436584,2924,66,13,3587.9113036562017,2557.4247816157927,7,656.6426763259179,0,0,1
21,182.74414109922333,66,232,17,3678.152087024583,1296.4741183407018,11,42.4059505373878,0,0,1
124,176.28520598285473,1026,4,57,5061.749599050692,3671.242721591599,12,472.30236938350595,0,0,1
12,436.07839259030095,291,64,0,6230.6571282178165,975.589276387355,16,368.33497829834425,0,0,1
139,239.7892154169253,1285,154,0,2902.507533015502,1938.8447853862713,7,551.7071292667587,0,0,1
11,141.34832054434003,1536,43,0,1517.2870557845818,107.0287763595023,28,76.15279660999988,0,0,1
60,250.5222683055139,1029,56,41,6422.727283509868,3867.967890959811,11,802.8409104387335,0,0,1
30,64.88336745582168,1451,31,0,697.632088628321,207.7050273279241,3,17.91680713865897,0,0,1
32,221.55515803643306,3381,41,76,4425.346742613493,1856.5745770198448,8,561.3062688772366,0,0,1
90,287.0034900341288,2597,13,4,1238.7685271463054,907.3289145978614,5,226.13344374146354,0,0,1
3,32.526136136523355,365,83,32,2433.612900511502,709.7380013328117,13,228.14327195003492,0,0,1
62,180.39505874479107,384,184,65,3403.814290940986,2516.150254998112,8,439.30687362147955,0,0,1
17,121.95775566492247,1430,60,20,2238.690303544125,1443.464393632457,8,590.7108007928999,0,0,1
121,158.6390966310321,1045,84,0,2054.45807788154,1668.104727829583,12,286.81213306323247,0,1,1
10,168.42643276891442,2400,35,13,3162.062259415272,1733.8622426136167,12,292.715954427016,0,0,1
31,156.48639609865597,2385,216,8,3084.829996382702,512.761524085545,22,164.76233227039677,0,0,1
58,216.50067059558657,3319,0,0,1641.269986567174,1223.9332247558295,25,78.81706193134846,0,0,1
80,123.54168193177152,701,4,47,3134.542383288288,820.4172259785496,6,594.0578767836506,0,1,1
91,259.29014591150593,513,94,8,6468.832444605497,672.852506652148,11,553.9321827221004,0,0,1
26,132.48422082717258,270,50,3,3633.226425402953,2685.5014646314753,18,83.86619442384286,0,0,1
37,49.788805440204946,286,225,11,7004.388817386575,4380.945368556721,18,469.77499127738395,0,0,1
16,55.223668222282136,1058,45,2,7858.882097611143,532.2202349788237,15,858.018936467756,0,0,1
47,121.34415673578748,1175,236,1,5057.000926649813,1733.6759628095501,9,125.67420363549017,0,0,1
27,139.60693219268032,465,13,0,5940.187054259237,4483.223712486294,17,387.7305847149797,0,0,1
41,322.0471080928452,1504,0,8,2442.640333223948,1854.4239131583172,11,331.05311277185183,0,1,1
