drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,drivenkmdrives,durationminutesdrives,activitydays,kmperdrivingday,professionaldriver,android,label
9,73.4471869,2841,18,0,2497.802572,329.903718,26,104.07510716666668,0,1,0
85,143.2519781,2089,395,7,6290.79714,2867.399526,15,898.6853057142856,0,0,0
141,263.0291485,2202,124,26,1413.820479,725.9011111,3,471.273493,0,0,0
93,165.180282,123,110,56,3467.895254,1731.639131,21,165.13786923809525,0,0,0
44,223.8970256,2122,43,42,4121.184602,2422.545452,23,242.42262364705883,0,1,0
44,203.4041972,2505,51,20,1641.9115,879.105247,11,234.5587857142857,0,1,0
111,241.395848,2854,59,7,1804.961075,1415.25182,28,75.20671145833333,1,1,1
25,379.7155964,779,318,0,3239.18092,1174.757721,15,231.3700657142857,0,0,0
15,143.7866668,2684,75,31,3678.633537,3064.267064,24,193.61229142105265,0,0,0
69,96.25624153,671,2,0,1902.561694,1049.35921,2,951.280847,0,0,0
58,71.38571058,2960,0,9,4624.174431,3449.376197,27,243.37760163157893,0,0,0
70,167.839577,586,194,98,2692.364499,933.1932918,1,0.0,0,0,0
151,260.1222962,1950,272,29,6722.946822,3914.294067,18,373.4970456666667,0,0,0
54,73.59857329,1490,0,0,4568.053795,1963.413567,29,217.52637119047617,0,0,0
31,64.12677986,427,127,0,7208.598136,1717.140844,21,379.3999018947368,0,1,0
113,350.3992234,2725,0,26,3009.097814,1765.652471,18,300.90978140000004,0,1,0
68,495.8725317,2588,0,40,3352.348969,1620.044665,8,1117.4496563333337,0,0,0
16,230.4092179,2497,193,0,3231.84545,2523.180925,3,1077.2818166666666,0,0,1
6,25.93320605,2105,0,0,2496.295738,1875.73706,19,156.018483625,0,0,0
194,316.8823747,2712,241,0,4669.60377,1556.082758,21,311.306918,0,1,1
22,97.5798632,1947,5,75,2934.280187,1284.823337,15,244.52334891666663,0,0,1
0,119.5237335,3076,125,7,1055.840903,372.8534492,5,263.96022575,0,0,0
16,82.51095177,716,55,51,5120.703884,1155.295949,17,568.9670982222221,0,1,1
3,58.41682407,1880,44,11,2510.413001,889.3657171,31,125.52065005,0,1,0
0,212.1603039,438,84,0,5342.945238,4065.795795,18,296.830291,0,0,0
5,74.51956747,2324,219,1,1627.242265,246.2533435,15,232.46318071428573,0,0,0
102,173.6447009,1350,57,0,3555.724103,2546.716484,8,444.465512875,0,0,1
155,235.5766169,2300,197,79,6228.561245,3771.132275,15,444.8972317857143,0,0,0
58,134.2047172,398,40,20,2131.670877,1116.733148,10,266.458859625,0,1,1
42,128.9821208,2191,130,0,4471.500134,3494.619163,8,558.93751675,0,1,0
77,137.3508742,2350,0,44,1208.341605,343.3211962,22,54.92461840909091,0,1,0
42,101.4240004,2285,45,0,2147.207577,629.3382628,10,214.7207577,0,1,1
10,111.6212719,1074,176,12,2760.128526,2115.028637,5,0.0,0,0,1
72,192.1144533,3458,331,0,5774.296953,283.4243052,21,412.4497823571429,0,1,0
10,189.4586849,2813,23,7,5558.747646,2061.003908,3,0.0,0,1,0
149,475.1698495,488,58,0,3538.847271,2475.969467,29,126.38740253571429,1,0,0
67,410.1830161,3311,357,65,2087.314846,1048.938918,20,160.5626804615385,0,0,0
72,124.682683,1469,0,3,4186.177603,3184.688925,30,209.30888015,0,1,0
85,149.8656822,3212,7,47,5119.133557,3555.001586,8,639.891694625,0,1,0
30,62.84272498,987,79,0,5725.334409,347.665294,25,272.6349718571429,0,0,0
14,50.33018286,2884,20,50,2640.076175,1358.816381,23,188.5768696428572,0,0,0
21,40.5775756,1664,285,55,3184.068876,2605.242165,11,289.4608069090909,0,1,0
58,118.7445481,2682,102,72,3876.476616,3045.432509,19,228.0280362352941,0,0,0
28,72.7843934,898,0,2,3035.336807,2376.524976,0,0.0,0,0,1
43,74.45239811,2409,62,6,3351.153929,90.6272462,8,1117.0513096666666,0,0,0
25,39.94906922,197,3,18,2407.390196,1437.22187,14,300.9237745,0,1,1
12,85.50285794,3026,163,0,3552.984807,1964.845273,27,154.47760030434782,0,1,0
33,292.3870461,2082,29,24,1553.802009,1267.569239,0,0.0,0,0,1
4,63.33542939,2578,155,43,2953.678118,1412.163504,11,492.2796863333333,0,0,0
11,38.41771444,1944,0,95,3177.814723,794.8254979,29,122.22364319230768,0,1,0
0,11.17638828,3236,173,2,5517.508435,1590.323189,6,919.5847391666666,0,0,0
55,314.566204,2331,107,7,4660.640641,2132.965628,19,245.2968758421053,0,0,0
105,221.6328591,2983,0,40,8859.149683,4004.94304,28,385.180421,1,0,0
25,63.25559691,393,0,51,2922.088932,1491.976938,16,265.6444483636364,0,0,0
39,101.4157184,20,0,26,9901.11061,4669.675626,20,761.6238930769231,0,1,1
87,182.5343039,1792,34,0,5364.82875,1903.638825,10,766.4041071428571,0,0,0
117,155.9966107,852,41,4,4201.106654,679.4269692,31,175.04611058333333,1,0,0
42,106.4444766,1976,207,0,7279.973428,4430.566021,24,404.4429682222223,0,1,0
178,287.0324196,1327,218,0,953.8841611,500.249775,6,158.98069351666666,0,0,1
47,97.27271234,1511,0,82,793.9650595,545.7776917,17,46.70382702941177,0,0,1
8,184.271975,1433,68,0,7674.731707,2819.314305,28,295.1819887307692,0,1,0
27,64.01859175,2285,185,79,626.1638734,502.9598439,24,31.30819367,0,0,0
101,182.5310835,3080,380,9,3938.166355,1207.021837,7,562.5951935714286,0,0,0
28,205.4912398,2286,138,1,6844.670923,2047.914136,14,1140.7784871666663,0,1,0
83,304.8281715,1768,58,56,2464.116977,577.8158763,6,492.8233954,0,1,0
19,52.4458028,2829,3,3,2027.67733,1474.635692,9,289.66819,0,1,0
117,168.8371809,3364,77,0,4483.22957,1042.231212,28,235.9594510526316,0,0,0
2,72.46968405,3149,32,0,5896.190918,1851.538823,11,1179.2381836,0,0,0
2,85.94111651,47,389,12,1910.671954,888.2459695,31,70.76562792592593,0,1,0
44,179.4971576,1047,0,19,3539.017207,2143.909158,26,160.8644185,0,0,0
73,74.19522628,1180,117,0,6135.853043,1299.50705,15,409.0568695333333,0,1,0
9,100.5481005,2122,193,0,3070.04887,2383.197619,11,341.11654111111113,0,0,0
167,226.3430573,2997,0,18,4138.078719,2834.169481,12,591.1541027142857,0,0,0
79,145.2873948,2310,286,76,3300.873584,1366.482583,31,165.0436792,0,1,0
57,92.11406679,1436,191,0,2337.360622,679.6040124,14,194.7800518333333,0,1,0
140,271.3099393,2020,73,90,4065.967013,1464.61437,7,580.8524304285714,0,0,0
161,284.2817732,2628,46,0,1747.169087,926.4084637,5,436.79227175,0,0,0
34,112.4322965,557,390,23,1116.979637,291.5904101,17,93.08163641666664,0,1,1
27,80.31775787,396,236,39,5422.446703,2254.083656,19,318.96745311764704,0,0,0
7,157.966277,1089,35,0,3108.982989,1256.838277,29,124.35931956,0,1,0
17,269.8151506,3201,195,36,5849.012224,3324.681081,26,254.30487930434785,0,0,0
56,161.4739438,3080,348,0,5444.443154,3816.97937,7,777.7775934285713,0,0,0
14,365.2884314,1008,44,0,3979.94935,1011.88902,19,361.8135772727273,0,1,0
54,117.8342726,227,242,24,7117.220404,4492.94247,13,1186.2034006666663,0,1,1
13,255.427703,847,34,9,3560.417571,2850.94256,3,0.0,0,1,1
44,299.5319356,447,48,0,2401.479006,1320.525516,22,114.35614314285716,0,0,0
51,148.334599,2226,63,12,2433.328164,380.5947985,28,90.12326533333334,0,0,0
57,88.05006009,2276,0,21,5642.789231,2446.262964,28,313.4882906111111,0,1,0
50,135.4445008,2128,288,42,5161.440068,1558.613106,2,0.0,0,0,1
13,71.39899055,2382,0,16,1195.943606,657.0485665,25,70.34962388235294,0,1,0
11,357.7464057,383,127,0,2043.87442,1267.732783,30,97.32735333333332,0,0,0
54,172.3410453,1274,119,0,5121.438252,1269.076361,29,232.79264781818185,0,0,0
35,139.3239122,305,104,29,4166.121496,529.3186806,19,260.3825935,0,0,0
105,163.6558475,1719,29,50,1540.524177,1113.481548,7,256.7540295,0,1,0
7,162.6132662,1878,384,26,1668.243656,1230.057451,4,834.121828,0,0,1
25,150.103867,304,0,14,1318.481031,822.6855615,7,188.354433,0,0,1
60,135.2901496,2780,224,0,3966.993746,3206.651184,10,495.87421825,0,1,0
52,255.9699544,2033,118,0,4494.021369,1303.292802,8,749.0035615,0,0,0
88,304.1769281,3486,143,0,1657.680408,1307.01082,29,63.75693876923077,0,0,0
200,310.086307,3136,0,0,1724.275128,1112.919637,21,95.79306266666669,0,1,0
61,133.5158042,2515,232,7,6780.896258,3475.869977,19,423.806016125,0,1,0
17,118.8247789,951,0,0,3242.157494,2664.524108,13,405.26968675,0,0,0
15,174.0028108,2568,93,0,6555.93347,3602.516285,8,819.49168375,0,1,0
74,134.9351969,1359,0,0,2556.043178,1777.076848,6,0.0,0,0,0
21,31.42185374,1811,43,0,2763.557307,1139.150302,28,138.17786535,0,0,0
60,88.05359683,1798,0,0,4145.326301,1713.421016,9,592.1894715714286,0,0,0
59,292.5150399,1550,0,0,6164.473463,4712.513265,28,324.4459717368421,0,1,0
7,61.8192419,204,0,0,5000.880928,3204.815203,17,357.20578057142853,0,1,0
10,130.7115624,1472,0,0,2593.268456,775.1523014,7,370.4669222857143,0,1,0
26,406.7154317,2133,227,66,7263.796223,828.4611215,28,290.55184892,0,1,0
5,80.37832824,1594,170,0,1318.527718,985.6262659,21,87.90184786666667,0,1,0
8,24.38981041,1494,63,52,1192.981495,919.1424471,0,0.0,0,0,1
68,143.5822862,1402,114,107,3277.819576,1149.326434,16,273.15163133333334,0,0,0
172,380.2895088,75,0,0,1699.504929,947.7737035,18,121.3932092142857,0,1,0
7,74.19504639,741,51,0,1459.396728,902.3733006,29,52.12131171428571,0,0,0
37,117.496952,1649,68,32,1449.246646,1173.881256,10,289.8493292,0,0,0
2,180.2515116,3040,250,0,5774.635323,4281.775117,24,240.609805125,0,0,0
104,164.5270307,935,36,0,4154.798444,1640.722149,21,230.8221357777778,0,0,1
4,108.24638,979,0,0,2316.98593,1552.636778,3,0.0,0,1,1
109,206.0907159,1307,0,95,8247.894656,763.0101587,1,0.0,0,0,1
40,109.7694267,1005,240,0,4075.919209,3133.79429,16,509.489901125,0,0,0
111,137.736869,2079,167,41,1597.848295,902.5567692,26,84.09727868421052,0,0,0
3,192.6488343,686,172,28,1699.338046,1127.599394,14,188.81533844444445,0,0,1
8,20.49431116,1723,197,72,5866.743533,1839.145507,8,838.106219,0,1,0
0,40.58940596,1529,192,0,6669.024843,976.2083171,14,476.3589173571429,0,0,0
86,104.334632,1397,306,74,3125.521532,351.9106388,25,130.23006383333333,0,0,0
149,241.690537,2916,65,0,3704.902722,1573.047045,9,411.655858,0,0,0
41,59.8801482,820,0,24,9602.221461,1954.621511,26,480.11107305,0,0,1
93,370.9965275,2102,206,0,3122.866151,1457.542395,27,130.11942295833333,0,0,0
53,80.09840959,3013,226,19,1495.012082,1055.224404,3,498.33736066666665,0,0,1
148,283.3777431,2076,11,0,3408.062241,621.9518765,16,213.0038900625,0,0,0
113,171.1474696,1058,171,0,6832.483461,4063.061053,13,525.5756508461538,0,0,0
60,175.1774759,797,0,29,2329.001847,912.5446851,29,97.041743625,0,1,0
30,45.4989218,2589,99,0,2120.88038,711.4428249,1,0.0,0,0,1
69,85.32030807,2280,286,0,4280.494527,1249.624175,4,1070.12363175,0,0,0
54,338.6206562,3481,52,28,3966.431164,2255.586673,5,991.607791,0,0,0
3,44.4330121,1189,37,14,3613.938201,2236.282866,24,212.58460005882355,0,1,0
143,338.9480008,2996,11,23,6551.990507,455.1762267,2,0.0,0,1,1
43,355.322027,2068,326,0,3291.20348,2608.683051,17,253.16949846153847,0,0,0
5,24.44809134,481,69,0,4723.254,1352.188835,22,314.8836,0,0,0
31,299.9081089,638,0,69,3534.447488,2186.919002,30,147.26864533333332,0,0,0
55,75.47435881,1967,56,8,2806.995286,1606.758106,18,233.9162738333333,0,0,0
16,127.8497397,814,327,0,1831.021164,899.2003932,27,101.723398,0,0,0
3,149.493329,74,140,0,2227.257393,980.312875,14,185.60478275,0,1,1
125,207.5085659,2788,246,9,4282.003555,542.085687,22,203.9049311904762,1,1,1
29,161.3411929,1322,78,40,1762.323994,1315.388813,5,352.46479880000004,0,1,0
69,112.4779147,2144,66,0,5314.00669,3558.622008,16,332.125418125,0,0,0
122,211.8948042,2150,274,0,2710.216429,1791.297336,12,338.777053625,0,1,0
76,185.3016493,2508,217,0,3090.910779,2119.597639,10,386.363847375,0,0,1
45,167.8027424,536,30,13,4614.238236,644.0304094,3,0.0,0,0,0
5,12.32644874,1495,0,0,4116.803775,2488.37839,31,164.672151,0,1,0
29,121.7492901,2068,43,0,1278.768605,1003.8307,10,319.69215125,0,1,0
125,190.5668307,2255,216,18,1503.233525,548.8235373,9,214.74764642857144,0,0,0
35,66.23090359,479,34,76,802.4148175,587.1731134,21,53.494321166666666,0,0,0
26,133.9596498,278,0,54,1020.341093,775.2896669,15,72.88150664285715,0,0,0
60,170.3913468,692,30,49,4678.01126,1673.339746,14,359.84702000000004,0,0,0
8,34.75883195,1695,176,61,796.1441774,512.1784611,12,66.34534811666667,0,0,0
41,343.0503522,2859,381,45,5204.698223,579.6244377,27,247.8427725238096,0,1,0
1,38.63945044,2312,158,43,7744.019,486.4156038,16,595.6937692307692,0,0,0
18,42.92027918,1100,51,3,1689.291601,1353.413027,23,105.5807250625,0,1,0
62,138.4260002,2603,0,107,1006.147212,648.2023637,0,0.0,0,0,0
160,257.7361958,1949,37,0,6545.616271,4168.646475,23,385.0362512352941,0,0,0
4,58.87991244,2542,200,0,2661.090757,1993.833764,27,106.44363028,0,1,0
166,361.9177567,3177,34,0,2748.215281,1841.65384,8,458.0358801666666,0,1,0
181,228.5819918,736,0,87,5030.658913,411.1591392,24,295.9211125294118,0,0,0
51,117.8802598,3101,281,46,2867.030774,879.9978753,19,220.5408287692308,0,1,1
18,465.2610272,3486,31,0,5342.725437,2114.44887,16,534.2725437,0,0,0
83,105.9604435,949,39,0,891.8917742,673.2055582,13,99.09908602222222,0,0,0
156,458.7333156,3066,46,104,2648.727381,1565.237346,21,132.43636905,1,1,0
130,208.628736,782,138,72,5300.16035,3485.514825,29,212.006414,1,0,0
117,153.017575,1241,166,37,6554.225182,111.2974751,23,364.1236212222223,0,1,0
114,253.5795993,1095,394,88,2700.976894,454.2710165,28,103.88372669230768,1,1,0
60,77.25745359,152,41,0,2316.985402,1373.187734,22,115.84927009999998,0,0,0
31,174.0983238,2730,0,42,6392.58526,4107.81291,14,581.1441145454545,0,1,0
86,117.7123941,1778,161,0,2142.183383,1438.786677,5,428.4366766,0,0,1
115,380.5587925,2320,11,18,5918.537546,2581.137718,21,281.8351212380952,1,1,0
173,310.8953472,2075,22,0,3827.588508,2025.573971,1,0.0,0,0,1
54,124.8633353,1599,0,27,1998.999178,1109.446612,11,499.7497945,0,0,1
139,226.824085,542,179,14,1544.138361,935.930278,0,0.0,0,0,0
17,211.3841851,1404,174,5,851.2162759,375.9709679,2,425.60813795,0,0,1
72,157.8530502,2762,245,0,2201.037309,1520.071475,24,115.84406889473684,0,0,0
68,175.0156311,934,355,16,716.0705885,505.8875035,2,358.03529425,0,0,0
24,68.37249724,484,134,0,1307.717558,966.2237255,23,65.3858779,0,0,0
83,234.3072625,1668,150,0,5494.163273,3464.589055,26,305.2312929444445,0,1,0
44,72.45436172,481,92,0,2813.229447,1645.003695,23,187.5486298,0,0,0
0,55.05664235,1102,125,32,5588.686028,2004.559944,18,558.8686028,0,0,0
102,140.7543049,829,34,27,3580.284242,591.5584695,6,596.7140403333334,0,1,1
112,370.0038424,1637,101,0,5612.921361,1359.527286,27,224.51685444,1,0,0
4,46.21621668,1146,14,0,2377.723365,1442.606958,5,475.544673,0,0,0
54,170.6040143,2902,208,4,5984.748345,4119.337106,14,544.0680313636364,0,0,0
42,245.9873895,2143,298,14,1673.782805,630.5859744,12,139.48190041666666,0,0,0
34,350.7187369,2874,0,24,4655.070644,1947.278271,31,202.39437582608696,0,0,0
185,305.0293795,209,205,11,6656.009056,718.9925377,28,266.24036224,1,0,0
142,269.9471769,925,28,0,2608.891169,1261.394955,22,124.2329128095238,1,0,0
38,131.1312615,21,57,0,2573.083623,937.5342908,21,151.35786017647058,0,0,0
35,185.6354093,3000,266,0,5405.375909,1202.016451,17,540.5375909,0,0,0
94,196.3977127,1158,252,100,2159.914142,810.3200494,27,86.39656568000001,0,0,0
144,245.7930239,2802,353,0,2197.802793,861.4121507,19,169.0617533076923,0,0,0
20,201.4041757,498,305,0,2064.340542,1374.953367,9,688.113514,0,0,1
165,192.2044799,2437,0,0,6456.128223,3767.394923,17,430.4085482,0,0,0
45,390.0235585,3387,62,55,7515.416339,4733.224843,27,375.77081695,0,1,0
158,235.4701627,1302,180,0,5900.138041,2293.214233,19,310.5335811052632,0,0,0
192,278.1055278,3139,121,67,4493.745089,3663.047163,18,249.65250494444444,0,0,1
47,54.19853696,942,114,33,6549.69464,3227.85688,15,545.8078866666666,0,1,0
106,169.0079175,159,60,16,1882.901802,954.2482013,14,209.21131133333336,0,1,0
25,116.9669475,2230,337,14,2119.971755,958.8027916,6,1059.9858775,0,0,1
33,123.92136,2490,0,0,980.9462809,771.8420841,14,70.06759149285715,0,0,0
80,212.8380386,2075,0,23,1316.088623,559.7551362,24,77.41697782352942,0,0,0
5,24.84347174,431,51,0,4801.081766,3498.795072,2,0.0,0,0,1
11,14.5556744,1560,134,12,3178.101172,1852.712766,12,635.6202344000001,0,0,1
44,172.3481454,2819,105,0,422.7820372,340.9517274,26,26.423877325,0,0,0
24,164.2963297,1596,7,0,5734.346978,3270.195449,16,358.396686125,0,0,0
9,43.6250246,387,17,6,4106.001825,2797.691419,9,684.3336375,0,1,0
46,177.1332779,1418,88,0,2437.861686,1598.151949,13,406.310281,0,0,0
126,231.4109765,1535,0,23,7542.849759,1576.697857,26,314.285406625,1,0,0
66,188.1892235,669,0,0,3121.015338,2040.784911,27,183.58913752941177,0,1,0
103,210.3599377,3267,86,11,521.859005,416.9490217,7,86.97650083333333,0,1,0
20,91.70535842,1190,0,0,1374.627805,861.317509,12,114.55231708333334,0,1,0
55,223.6376399,1947,0,53,2933.379781,2382.634987,10,325.9310867777778,0,0,1
3,93.46224045,3468,0,0,7214.357815,3073.446267,17,424.3739891176471,0,1,0
57,255.1404236,1923,0,0,1295.094598,996.1751246,31,53.962274916666665,0,1,0
46,70.66726767,2406,20,0,4254.18683,2860.826606,8,709.0311383333333,0,0,0
112,365.1182587,2127,0,0,4074.571242,891.4816256,17,254.660702625,0,1,0
38,305.7787261,1175,326,82,2346.426105,823.8637271,23,123.49611078947368,0,1,1
102,136.3269073,1510,0,72,6578.128542,4159.345403,11,822.26606775,0,0,0
163,278.0219411,1721,82,1,3861.152683,2758.939991,23,227.1266284117647,0,0,0
67,267.1185831,942,46,51,7289.659237,3018.486357,13,560.7430182307692,0,0,1
1,102.7440089,3139,153,61,1298.144332,803.3736835,18,81.13402075,0,0,0
37,63.48641808,507,155,0,4649.389937,527.5246485,0,0.0,0,0,1
23,100.8946517,1296,8,23,1724.091191,1427.748403,6,287.3485318333333,0,1,1
47,207.0662968,654,12,35,1375.17486,643.9608198,27,72.37762421052632,0,0,0
120,236.8903697,133,18,7,4776.055193,3633.363996,29,176.89093307407407,1,0,0
117,147.3099527,1535,0,0,3680.645588,880.3040266,25,216.508564,0,0,0
64,468.3532849,2208,259,99,4774.035234,3071.782929,24,280.825602,0,0,0
31,249.1429305,1901,0,23,4777.441759,2373.768759,16,530.8268621111112,0,0,0
110,169.3602102,1614,227,101,2641.516718,1834.612992,30,105.66066872,1,0,0
121,230.4359959,1117,41,1,2767.676553,639.2809735,11,461.2794255,0,0,1
4,97.2452399,2941,347,0,4866.261536,3200.259052,7,695.1802194285714,0,0,0
144,198.0757247,82,86,0,2764.459893,1352.254041,25,145.49788910526317,0,1,1
74,132.9779867,242,0,0,1174.565301,441.1254774,12,130.50725566666668,0,1,0
21,264.2409666,278,0,2,3305.003506,887.3365742,20,165.2501753,0,0,0
37,214.7085425,1258,0,0,1250.040347,610.0368131,10,125.0040347,0,0,0
100,159.9802918,372,72,1,4592.16644,2174.776803,14,328.0118885714286,0,1,0
37,163.2511303,375,0,0,4601.688984,3002.898623,11,766.948164,0,0,1
54,72.58592883,3189,2,37,3389.357842,1988.345349,4,847.3394605,0,0,0
6,208.2298191,2840,112,0,4061.528776,2063.355975,5,812.3057552,0,0,0
24,49.04268192,442,0,20,6389.384819,3014.981327,6,1064.8974698333334,0,0,1
116,183.4326136,809,46,2,795.5189535,408.8349484,17,56.82278239285714,0,1,0
40,42.92330027,19,271,0,2940.38294,1418.783144,19,267.30754,0,0,0
29,57.34876098,3483,356,0,4677.294714,3075.882909,4,1169.3236785,0,1,0
28,125.0055003,700,47,0,2660.062095,1155.502958,10,532.012419,0,0,0
96,133.7018508,3368,228,59,3148.827579,1980.661329,26,149.94417042857145,0,1,0
60,159.5681147,492,0,62,7038.017611,1640.260013,22,469.2011740666667,0,0,0
138,184.786407,1137,0,0,7755.795153,2339.594977,22,553.9853680714285,0,0,0
41,412.0565168,3305,236,0,2917.724455,2034.196167,21,138.93925976190476,0,0,0
47,74.6266795,3179,34,0,1326.506355,399.901275,3,442.168785,0,1,0
68,160.8410738,2107,134,35,3496.545617,494.8470506,20,218.5341010625,0,0,0
111,183.4121415,1407,288,54,2066.786347,1076.591796,3,0.0,0,0,1
142,180.5020063,2487,14,7,3846.169983,2025.927113,5,769.2339966,0,0,0
142,213.8929653,725,52,0,4592.757306,1604.254406,30,176.64451176923075,1,0,0
63,225.8308385,30,290,40,1997.818702,1607.234972,30,86.86168269565218,0,0,1
1,40.76565456,2263,195,12,2202.714295,1358.808156,1,0.0,0,1,1
67,201.1357234,2617,21,26,3100.228671,2444.052842,19,163.16993005263157,0,1,0
37,309.7503238,2973,31,0,3214.471,517.3933249,12,321.4471,0,1,0
42,129.8793517,2586,100,22,5998.759174,4654.461672,19,428.4827981428571,0,1,0
103,255.3991284,1346,153,4,5555.181204,2424.302418,9,617.2423560000001,0,1,0
71,253.5630552,305,317,0,1298.443155,946.2977091,6,216.4071925,0,0,0
8,19.05838313,2799,0,10,5015.40894,3807.043011,20,334.36059600000004,0,0,0
192,238.4379373,291,240,0,5335.823114,1351.192666,5,0.0,0,1,1
12,128.7847095,2211,0,0,5326.023377,3545.365759,10,665.752922125,0,1,1
69,200.9980633,478,80,37,2722.95202,1812.954059,26,143.3132642105263,0,0,0
67,286.995986,2877,105,0,591.3490687,324.7786808,29,21.90181735925925,0,0,0
160,232.6041558,271,0,31,3824.034054,378.5469812,20,201.2649502105264,0,0,1
34,70.06031467,3239,200,0,2867.95121,1597.68822,7,955.9837366666668,0,1,0
74,300.8299003,591,369,13,3199.047621,1363.413096,9,533.1746035,0,0,1
