ndaysafteronboarding,activitydays,android,label
304,12,0,1
2570,3,0,1
2330,11,1,1
260,17,0,1
2346,1,0,1
553,22,0,1
983,8,1,1
2563,15,0,1
637,3,0,1
791,2,0,1
2849,24,0,1
3096,9,0,1
1825,12,1,1
81,16,1,1
2561,28,0,1
1016,13,0,1
2514,5,0,1
3334,13,0,1
1512,6,0,1
2136,11,0,1
2263,3,0,1
1033,15,0,1
1385,13,0,1
65,17,1,1
718,16,0,1
312,19,1,1
156,13,1,1
1568,11,0,1
572,7,0,1
2623,17,0,1
2242,7,0,1
1481,14,0,1
2319,1,0,1
1651,10,0,1
432,18,0,1
587,8,0,1
2979,8,0,1
1540,12,0,1
1567,7,0,1
413,10,0,1
1543,8,0,1
3388,5,0,1
1682,3,0,1
2844,22,1,1
2536,3,0,1
1157,3,0,1
1326,8,0,1
1853,16,1,1
764,6,0,1
785,19,0,1
2591,8,0,1
73,1,0,1
1369,2,0,1
1545,8,1,1
402,2,0,1
200,12,0,1
2466,27,0,1
681,5,0,1
2765,10,0,1
166,15,1,1
2288,11,0,1
72,11,0,1
1333,3,0,1
1748,16,1,1
1109,11,0,1
460,5,0,1
2667,15,0,1
2925,5,0,1
3245,19,1,1
2121,13,0,1
2443,7,0,1
643,9,0,1
552,3,0,1
1127,8,0,1
1531,8,0,1
377,2,0,1
886,13,0,1
481,7,0,1
1111,14,0,1
3296,10,0,1
2351,19,1,1
1201,12,0,1
1151,9,0,1
2908,8,0,1
1255,15,0,1
3454,12,0,1
2020,13,0,1
1527,12,1,1
1878,8,0,1
394,19,1,1
285,11,1,1
830,22,0,1
573,4,0,1
1283,23,0,1
158,6,0,1
729,21,1,1
205,3,0,1
1654,18,0,1
184,2,0,1
1703,6,0,1
737,15,1,1
3276,9,0,1
225,6,0,1
153,2,0,1
2167,8,0,1
2281,13,0,1
1047,20,0,1
929,21,0,1
462,11,0,1
1291,22,1,1
3197,8,0,1
505,16,0,1
229,12,0,1
1136,20,0,1
199,5,0,1
2861,20,0,1
2775,3,0,1
2905,0,0,1
2266,2,0,1
3366,11,0,1
2411,17,0,1
637,4,0,1
982,15,0,1
2233,12,1,1
2658,12,0,1
2174,9,0,1
229,11,1,1
582,6,0,1
69,12,0,1
1428,4,0,1
1993,8,0,1
1283,7,1,1
2094,12,0,1
263,7,1,1
2316,13,0,1
1975,17,0,1
233,16,0,1
191,1,0,1
334,2,0,1
862,15,0,1
2263,7,0,1
2888,15,0,1
1331,18,0,1
1256,11,0,1
2172,30,0,1
1456,8,0,1
2288,13,0,1
2774,17,0,1
2204,7,0,1
1157,10,0,1
1173,15,0,1
424,6,0,1
312,7,0,1
2344,14,0,1
543,6,0,1
1238,6,0,1
821,7,0,1
2512,20,0,1
249,9,1,1
206,1,0,1
1396,8,0,1
1726,23,0,1
705,3,0,1
154,5,0,1
1354,15,0,1
1106,25,0,1
332,2,0,1
1636,11,0,1
2329,11,0,1
2885,9,0,1
3224,1,0,1
2782,1,0,1
664,11,0,1
1578,24,0,1
1033,10,0,1
241,7,0,1
256,16,0,1
1057,8,0,1
3077,9,0,1
59,5,1,1
860,11,0,1
531,26,0,1
2981,9,0,1
79,10,1,1
1244,1,0,1
1754,3,0,1
1765,5,0,1
2072,18,0,1
2664,3,0,1
1869,8,0,1
1895,3,0,1
1547,10,0,1
167,6,0,1
1085,14,0,1
2770,11,1,1
2068,6,0,1
2196,1,1,1
3265,22,0,1
3208,5,0,1
1548,3,0,1
717,15,0,1
933,9,0,1
470,21,0,1
2468,2,0,1
3212,0,0,1
3320,11,0,1
1282,15,0,1
3012,2,0,1
244,8,0,1
360,1,0,1
2938,6,1,1
2282,6,0,1
2245,8,0,1
499,4,0,1
2588,2,0,1
1603,10,0,1
802,28,0,1
2544,2,0,1
84,8,0,1
826,2,0,1
1315,4,1,1
592,9,0,1
1286,0,0,1
3231,9,0,1
150,13,1,1
2101,7,0,1
1182,8,0,1
337,12,0,1
146,7,0,1
2817,2,0,1
521,6,1,1
2352,8,0,1
109,21,1,1
3413,15,0,1
2527,0,0,1
2149,11,0,1
639,15,0,1
69,8,0,1
311,20,0,1
20,11,0,1
226,5,0,1
2152,10,0,1
2987,10,0,1
1519,19,0,1
3104,3,0,1
2086,15,0,1
327,0,0,1
798,3,0,1
2242,11,0,1
133,3,0,1
3182,8,0,1
137,17,1,1
2588,23,0,1
1118,2,0,1
2925,21,0,1
2966,15,0,1
254,25,0,1
239,7,0,1
1360,14,0,1
1216,8,0,1
1005,11,0,1
1853,5,1,1
2766,8,0,1
1374,11,1,1
1023,9,0,1
1606,8,0,1
353,8,0,1
3170,2,0,1
646,10,0,1
1730,20,0,1
1774,8,0,1
479,21,0,1
267,16,0,1
293,13,0,1
1001,6,1,1
90,12,1,1
460,12,0,1
1681,12,0,1
1156,20,0,1
994,16,0,1
404,13,0,1
197,3,0,1
1573,15,1,1
1659,21,0,1
677,23,0,1
1711,22,0,1
2366,9,0,1
380,2,0,1
944,10,0,1
3087,9,0,1
71,9,0,1
1112,14,0,1
421,8,0,1
324,11,0,1
1400,2,0,1
1847,12,0,1
187,27,0,1
2199,1,0,1
2847,24,0,1
1581,10,0,1
1066,9,0,1
3346,16,1,1
809,12,0,1
1194,19,0,1
627,1,0,1
469,5,0,1
2656,0,0,1
1397,13,0,1
1616,15,1,1
2903,24,0,1
2313,9,0,1
447,3,0,1
87,12,0,1
940,7,0,1
1142,7,0,1
308,7,0,1
2588,25,0,1
1176,23,0,1
1729,19,0,1
634,5,0,1
1899,5,0,1
1316,13,0,1
643,4,0,1
79,7,0,1
1456,18,0,1
922,15,0,1
1062,6,1,1
2299,21,0,1
630,19,0,1
1015,19,1,1
3192,10,0,1
3333,8,0,1
1498,15,0,1
221,16,0,1
268,9,1,1
2320,17,0,1
78,7,0,1
2160,6,0,1
3370,5,0,1
910,25,0,1
1252,20,0,1
2150,15,0,1
2063,17,0,1
2629,19,0,1
2422,4,0,1
879,16,1,1
620,29,0,1
723,19,0,1
589,0,1,1
2252,4,0,1
718,2,0,1
715,8,0,1
2442,13,0,1
1383,17,0,1
1300,4,0,1
2944,8,0,1
2611,22,0,1
40,8,0,1
3160,3,0,1
2092,11,0,1
2056,6,0,1
1767,9,0,1
722,28,0,1
3216,10,0,1
1286,22,1,1
3149,16,0,1
2088,14,0,1
3083,5,0,1
1023,9,0,1
3292,18,1,1
1369,12,1,1
888,16,0,1
306,20,0,1
2229,11,0,1
1569,6,1,1
2581,9,0,1
2588,4,0,1
53,24,0,1
1111,7,0,1
1286,1,0,1
1124,7,1,1
1922,8,0,1
545,25,0,1
2162,7,0,1
2249,11,0,1
2940,24,0,1
139,21,0,1
182,15,0,1
1635,17,0,1
2116,13,0,1
1194,8,0,1
1016,2,0,1
1742,3,0,1
391,20,0,1
1071,10,0,1
1482,5,1,1
2316,0,0,1
3235,3,0,1
556,7,0,1
2320,3,0,1
546,7,0,1
804,24,0,1
1347,16,0,1
360,12,1,1
2724,13,0,1
2956,6,0,1
244,12,0,1
3291,3,0,1
2207,23,0,1
531,1,0,1
1306,11,0,1
1526,10,0,1
2704,6,0,1
2181,4,0,1
271,18,0,1
1506,20,0,1
475,12,0,1
386,18,1,1
2225,5,0,1
936,21,0,1
369,15,0,1
460,3,1,1
2529,27,0,1
94,13,0,1
1831,14,0,1
246,15,0,1
1098,13,0,1
93,4,0,1
24,9,0,1
3232,4,0,1
1535,19,1,1
150,22,0,1
2926,10,0,1
1707,12,0,1
2434,9,0,1
1057,17,1,1
1285,2,0,1
1274,28,0,1
291,8,0,1
813,7,0,1
2905,21,0,1
1316,10,0,1
821,20,0,1
1354,7,0,1
2139,26,1,1
83,17,1,1
584,12,0,1
3375,10,0,1
25,20,0,1
1543,13,0,1
1432,8,0,1
3072,7,0,1
2515,10,0,1
2120,2,0,1
1260,10,0,1
1201,17,0,1
776,9,0,1
2092,8,1,1
2313,16,0,1
201,8,0,1
2495,27,0,1
2637,7,0,1
978,3,0,1
1649,6,0,1
1650,13,0,1
1357,1,0,1
3005,2,0,1
1787,9,0,1
179,13,0,1
1274,7,0,1
1842,12,0,1
618,22,0,1
3140,10,0,1
700,15,1,1
1422,26,0,1
628,22,0,1
728,17,0,1
1568,20,0,1
2254,3,0,1
699,10,0,1
1100,9,0,1
1894,13,0,1
963,17,0,1
2079,23,0,1
1056,8,1,1
2141,7,0,1
2108,5,0,1
1358,3,0,1
487,2,0,1
2675,0,0,1
3350,24,0,1
2625,8,0,1
1252,0,1,1
499,2,0,1
599,6,1,1
2847,24,0,1
2294,13,0,1
2642,8,0,1
1171,23,1,1
3457,7,0,1
353,2,0,1
1160,11,0,1
3117,10,0,1
1832,11,1,1
2132,12,0,1
87,19,0,1
2220,0,0,1
660,19,0,1
102,12,0,1
1556,18,0,1
813,23,0,1
390,2,1,1
3291,13,1,1
2205,8,0,1
519,16,0,1
760,20,0,1
1077,11,0,1
1026,8,0,1
392,2,1,1
2287,7,1,1
1063,10,0,1
2533,1,0,1
968,5,0,1
2504,1,0,1
2244,1,0,1
3220,3,0,1
1117,4,0,1
1591,15,1,1
3028,5,1,1
845,0,0,1
2977,9,0,1
71,12,0,1
136,4,0,1
672,4,0,1
136,4,0,1
1367,11,0,1
2874,22,0,1
595,2,0,1
924,17,0,1
731,19,0,1
445,22,0,1
1578,8,0,1
1044,14,1,1
762,13,0,1
828,12,0,1
1006,17,0,1
516,26,1,1
111,24,0,1
2069,14,0,1
1635,3,0,1
137,2,0,1
186,19,0,1
259,13,0,1
323,13,0,1
2512,15,0,1
687,9,0,1
141,10,1,1
3486,22,0,1
1795,9,0,1
2850,12,1,1
1754,11,0,1
20,9,0,1
2215,5,0,1
1328,17,0,1
2291,13,0,1
3006,5,0,1
645,12,0,1
2959,3,1,1
1191,8,0,1
185,1,0,1
1232,21,0,1
422,23,0,1
357,5,0,1
2024,9,0,1
1246,8,0,1
781,7,1,1
2186,13,0,1
997,20,1,1
107,26,0,1
1080,16,0,1
421,2,0,1
1312,8,0,1
2569,15,0,1
1413,9,0,1
2478,4,0,1
374,1,0,1
335,15,1,1
1104,23,0,1
3039,10,1,1
387,21,1,1
155,6,1,1
2284,5,0,1
2688,3,0,1
366,19,1,1
1337,7,0,1
2241,19,0,1
2295,6,1,1
2031,0,0,1
672,3,0,1
874,16,0,1
1070,8,0,1
150,20,0,1
2473,15,0,1
2144,13,0,1
137,7,0,1
2668,24,0,1
2080,4,0,1
3351,4,0,1
423,9,0,1
2930,4,0,1
1123,22,0,1
2537,15,1,1
2242,3,0,1
1244,8,0,1
965,2,0,1
1443,16,0,1
572,1,0,1
1700,2,0,1
2808,0,0,1
1165,17,0,1
476,9,0,1
1966,12,0,1
2599,2,0,1
2569,4,1,1
1559,10,0,1
2720,4,0,1
152,13,0,1
2297,11,0,1
1339,8,0,1
1502,9,0,1
180,17,0,1
2384,11,0,1
2462,24,0,1
1984,6,0,1
2637,22,0,1
2162,13,0,1
3153,9,0,1
497,9,0,1
1316,18,0,1
301,4,0,1
274,20,1,1
2253,12,0,1
202,18,0,1
247,7,1,1
1203,8,0,1
2919,14,0,1
1542,5,0,1
2152,15,0,1
205,8,0,1
46,19,0,1
989,11,0,1
1686,19,1,1
2079,18,0,1
2165,3,0,1
1433,17,0,1
1340,13,0,1
515,12,0,1
928,4,0,1
351,10,0,1
851,8,0,1
633,10,0,1
522,6,0,1
661,5,0,1
404,9,1,1
604,1,0,1
1996,11,1,1
2789,15,0,1
1118,8,0,1
1539,6,0,1
59,13,0,1
1444,3,0,1
902,7,0,1
1882,5,0,1
612,11,0,1
2649,0,0,1
3346,7,0,1
112,25,0,1
469,16,0,1
1510,11,0,1
2065,10,1,1
3094,8,0,1
1446,6,0,1
2133,11,1,1
775,19,0,1
575,5,0,1
1326,16,0,1
1564,9,0,1
1826,12,0,1
2199,11,0,1
1321,24,0,1
1829,4,0,1
1041,9,0,1
3340,12,0,1
1246,21,0,1
2901,17,0,1
2971,8,0,1
905,4,0,1
2903,6,0,1
2091,17,0,1
1258,14,0,1
1344,4,0,1
478,9,0,1
1938,7,0,1
1219,5,0,1
2293,7,0,1
1060,8,1,1
2577,14,0,1
2179,3,0,1
643,5,0,1
755,8,0,1
1017,19,0,1
145,3,0,1
561,1,0,1
2016,10,1,1
1745,9,0,1
328,12,0,1
1441,24,0,1
1518,9,0,1
1382,8,0,1
449,18,0,1
418,10,0,1
736,8,0,1
743,28,0,1
1256,14,0,1
839,9,0,1
668,14,0,1
2147,6,1,1
881,15,0,1
1577,12,0,1
101,3,0,1
1351,2,0,1
2151,2,0,1
1831,19,1,1
1078,15,0,1
2433,5,1,1
2120,3,1,1
1480,14,0,1
3376,12,0,1
773,4,0,1
1143,18,0,1
1153,13,0,1
925,10,0,1
1097,1,0,1
1609,8,0,1
2619,4,0,1
2557,8,0,1
1520,14,0,1
3244,5,0,1
980,17,0,1
2736,14,0,1
3472,9,1,1
836,13,0,1
1063,15,0,1
2660,14,0,1
1826,12,0,1
449,11,0,1
946,18,0,1
2328,11,0,1
678,14,0,1
1017,19,0,1
1342,8,0,1
1980,17,0,1
464,13,0,1
105,12,0,1
2927,15,0,1
974,12,0,1
3118,7,1,1
1766,18,0,1
968,25,0,1
373,8,0,1
1109,8,0,1
930,11,1,1
2837,18,0,1
2148,19,0,1
2571,3,0,1
2470,16,1,1
1162,2,0,1
597,9,0,1
3467,20,0,1
1607,25,0,1
1521,12,0,1
2247,24,0,1
1821,5,0,1
2576,7,0,1
1155,9,0,1
1870,10,0,1
2418,9,0,1
3121,11,0,1
696,7,0,1
3184,10,0,1
1485,10,0,1
49,8,0,1
471,13,0,1
2390,17,0,1
2217,9,1,1
1213,16,0,1
3015,17,0,1
2957,21,0,1
2125,16,0,1
2741,1,0,1
1676,19,0,1
180,11,0,1
2358,17,0,1
211,0,0,1
3306,5,0,1
446,15,0,1
1318,2,0,1
659,15,0,1
100,16,0,1
106,26,0,1
1127,6,0,1
650,14,0,1
1527,8,1,1
963,13,0,1
1349,12,0,1
3183,7,0,1
200,19,0,1
1155,8,1,1
405,2,0,1
2665,22,0,1
2197,15,1,1
740,8,1,1
2081,8,0,1
2129,3,0,1
2238,23,0,1
1799,17,0,1
1531,0,0,1
1422,10,0,1
294,13,0,1
3457,26,0,1
2934,5,1,1
1027,22,1,1
102,18,0,1
2307,17,0,1
1199,15,0,1
1406,6,0,1
721,5,0,1
152,5,0,1
1174,8,1,1
246,24,0,1
810,7,0,1
35,12,1,1
2685,10,0,1
1592,13,0,1
387,6,0,1
240,16,1,1
2135,10,0,1
1022,13,0,1
2403,7,0,1
1131,7,0,1
412,1,0,1
123,3,0,1
3001,7,0,1
448,15,1,1
1447,3,0,1
536,12,0,1
1686,6,0,1
930,15,0,1
2622,0,0,1
1773,16,0,1
2302,7,0,1
702,4,0,1
3347,14,0,1
469,16,0,1
130,8,0,1
435,14,0,1
601,27,0,1
2504,1,0,1
818,12,0,1
1542,5,0,1
105,25,0,1
41,11,0,1
2521,3,0,1
3196,13,1,1
112,19,0,1
3396,10,0,1
344,12,0,1
254,20,0,1
1550,6,0,1
638,7,0,1
448,3,0,1
3264,4,0,1
1682,14,0,1
192,8,1,1
3292,17,1,1
1812,13,0,1
2851,11,0,1
3012,12,1,1
1144,7,0,1
768,21,0,1
2082,9,0,1
302,15,0,1
89,4,0,1
2795,4,0,1
1964,4,0,1
509,8,0,1
270,10,0,1
2282,5,0,1
618,9,0,1
1520,2,0,1
533,12,0,1
41,14,0,1
325,7,0,1
3255,8,0,1
2865,11,0,1
970,2,1,1
1421,5,0,1
1452,2,0,1
2124,5,0,1
2269,12,0,1
1933,0,0,1
406,10,0,1
546,6,1,1
653,20,0,1
1251,5,0,1
1257,9,0,1
2143,11,0,1
327,6,0,1
2955,9,1,1
1316,15,0,1
2946,6,0,1
2332,9,0,1
353,2,0,1
1350,17,0,1
1080,1,0,1
1079,14,0,1
1283,2,1,1
1151,13,0,1
888,11,1,1
1321,26,0,1
1391,14,0,1
79,14,0,1
2009,20,0,1
1404,1,0,1
46,16,1,1
2802,15,0,1
1763,11,0,1
924,13,1,1
477,12,0,1
155,16,0,1
1192,16,0,1
2054,18,0,1
1665,7,1,1
1392,13,0,1
657,13,1,1
2411,7,0,1
898,9,0,1
3329,21,0,1
2620,17,0,1
2617,23,0,1
2119,4,1,1
489,11,1,1
854,8,0,1
2110,5,0,1
1509,26,0,1
639,6,0,1
1134,0,0,1
2576,9,0,1
3409,13,0,1
2283,4,0,1
649,5,0,1
1312,1,0,1
3031,7,0,1
172,12,0,1
2300,16,0,1
1612,24,0,1
1152,22,0,1
401,3,0,1
649,11,1,1
3049,7,0,1
2689,15,0,1
1812,4,0,1
872,20,0,1
2294,7,0,1
1329,10,0,1
1312,9,0,1
342,10,0,1
865,2,0,1
2477,5,0,1
1320,8,0,1
1659,3,0,1
72,12,0,1
2126,3,0,1
1366,7,0,1
625,1,1,1
1172,8,0,1
2158,7,0,1
2996,4,0,1
630,7,0,1
1059,15,0,1
2393,12,0,1
2176,7,0,1
2271,5,0,1
927,18,0,1
105,27,1,1
1557,7,1,1
1387,8,0,1
102,19,0,1
196,8,0,1
2771,11,0,1
895,6,0,1
2515,18,0,1
1343,13,0,1
3290,21,0,1
2515,15,0,1
2070,17,0,1
2744,17,0,1
484,3,0,1
911,6,0,1
95,6,0,1
2624,9,1,1
440,27,0,1
1691,14,0,1
514,3,0,1
3124,9,1,1
1374,18,0,1
2588,3,0,1
3099,13,0,1
1645,16,0,1
3337,23,1,1
3258,15,0,1
2413,21,0,1
1246,1,0,1
2825,4,0,1
3420,18,0,1
736,1,0,1
2105,2,0,1
2584,13,0,1
2950,10,0,1
1724,6,1,1
270,11,0,1
1258,3,0,1
1611,16,0,1
777,16,0,1
3400,15,0,1
3126,4,0,1
1866,3,0,1
1341,17,0,1
757,10,0,1
2938,5,0,1
932,2,0,1
592,5,0,1
160,22,1,1
322,8,0,1
2606,7,0,1
1324,24,1,1
571,15,1,1
1429,18,0,1
2879,29,1,1
1196,12,0,1
1727,7,0,1
1314,10,0,1
2895,22,1,1
2908,16,0,1
2267,11,0,1
1147,17,0,1
2145,19,0,1
1509,21,0,1
1465,16,0,1
1304,8,0,1
1476,6,0,1
999,20,0,1
904,21,0,1
1447,18,0,1
2319,8,0,1
1555,7,0,1
1867,5,0,1
272,12,0,1
2190,3,0,1
1205,7,0,1
627,22,0,1
1518,9,0,1
40,16,0,1
92,10,0,1
2398,3,0,1
265,15,0,1
3432,11,0,1
2291,9,0,1
711,19,0,1
613,12,0,1
912,10,0,1
336,17,0,1
2943,10,0,1
114,7,0,1
606,5,0,1
458,12,0,1
3034,15,0,1
2096,10,0,1
2660,4,0,1
2169,3,0,1
985,15,0,1
2121,16,0,1
2599,5,0,1
455,13,0,1
1650,7,0,1
3166,11,0,1
2691,20,0,1
2698,13,0,1
929,18,0,1
2936,4,0,1
540,15,1,1
1595,16,0,1
1642,9,0,1
1511,19,0,1
1071,17,0,1
3070,18,0,1
68,9,0,1
2751,13,0,1
1455,10,0,1
1028,7,0,1
1002,16,0,1
1885,0,0,1
404,2,0,1
1233,2,0,1
1047,19,0,1
2306,8,0,1
1705,10,0,1
455,3,0,1
2304,7,0,1
678,10,0,1
1621,19,0,1
1547,12,1,1
948,10,1,1
1952,13,0,1
755,11,0,1
102,22,1,1
2672,2,0,1
769,5,0,1
2938,9,0,1
94,3,0,1
3299,12,0,1
1967,15,0,1
439,27,0,1
1717,14,0,1
304,8,0,1
2877,29,1,1
1644,20,0,1
2282,13,0,1
745,21,0,1
1239,6,0,1
1380,9,0,1
2413,8,0,1
1642,23,0,1
716,3,0,1
2560,3,0,1
2151,11,0,1
2281,12,0,1
405,6,0,1
2573,3,0,1
627,22,0,1
2890,8,0,1
1747,5,0,1
3352,14,0,1
1483,5,0,1
1392,9,0,1
3142,2,0,1
3173,4,0,1
1782,18,0,1
2590,17,0,1
1765,3,0,1
776,5,0,1
2307,1,0,1
283,25,0,1
439,19,0,1
583,14,0,1
1089,7,1,1
836,20,0,1
683,6,0,1
1622,20,0,1
1860,15,0,1
2765,2,0,1
1091,8,0,1
679,9,0,1
1549,6,0,1
435,9,0,1
1251,5,0,1
965,15,0,1
1150,8,1,1
759,19,1,1
407,2,0,1
1629,17,0,1
784,9,0,1
445,17,0,1
1493,7,0,1
185,10,0,1
2640,2,0,1
1692,7,0,1
2254,13,0,1
1169,15,0,1
3083,6,0,1
1838,0,0,1
3267,6,0,1
3316,5,0,1
107,26,0,1
2202,1,0,1
574,25,0,1
1416,2,0,1
1136,2,0,1
1000,9,0,1
78,18,0,1
407,5,0,1
61,16,1,1
3442,8,0,1
2892,22,0,1
884,15,0,1
1330,12,0,1
171,12,0,1
3354,21,0,1
222,2,0,1
195,17,1,1
725,12,0,1
2117,7,0,1
744,9,0,1
2972,13,0,1
2557,3,0,1
516,12,0,1
1213,10,0,1
223,6,0,1
712,11,0,1
261,9,0,1
2330,1,0,1
351,11,0,1
2868,5,0,1
2924,9,1,1
387,24,0,1
1521,9,0,1
2945,8,0,1
1920,8,0,1
2350,7,0,1
1868,18,0,1
897,8,0,1
1211,9,0,1
1308,8,0,1
408,23,0,1
295,5,0,1
1788,22,0,1
619,24,0,1
362,2,0,1
2399,5,0,1
1186,2,0,1
3271,4,0,1
1584,17,0,1
1035,20,0,1
915,19,0,1
3291,6,0,1
68,15,0,1
2181,4,0,1
861,1,0,1
2228,8,0,1
2327,9,0,1
1136,23,0,1
403,4,0,1
352,1,0,1
2264,11,0,1
1358,9,0,1
2206,5,0,1
3061,11,0,1
424,11,0,1
1779,11,1,1
3057,8,0,1
1487,25,0,1
1275,13,0,1
1922,14,0,1
1853,14,0,1
1412,16,0,1
107,21,0,1
685,11,1,1
872,3,0,1
2599,14,0,1
2303,6,1,1
1811,26,0,1
498,6,0,1
3167,5,0,1
2015,8,1,1
969,1,0,1
3014,6,0,1
3265,3,0,1
2191,3,0,1
609,17,0,1
939,20,0,1
2582,3,0,1
2082,0,0,1
221,12,0,1
3351,19,0,1
2352,5,0,1
559,7,0,1
384,23,0,1
2182,5,0,1
240,5,0,1
3200,16,0,1
1316,18,1,1
1982,5,0,1
2620,2,0,1
1629,11,0,1
1510,11,0,1
171,18,0,1
3148,11,0,1
207,9,0,1
395,12,0,1
787,2,0,1
3337,23,1,1
512,19,0,1
927,20,0,1
536,9,0,1
875,8,0,1
755,21,0,1
1478,10,0,1
3054,15,0,1
2238,21,0,1
1033,1,0,1
2056,8,0,1
702,16,0,1
1523,10,0,1
1967,14,0,1
959,7,0,1
1139,12,0,1
1080,6,0,1
2120,8,0,1
3102,5,0,1
3222,10,0,1
2447,1,0,1
1451,14,1,1
1421,16,0,1
2641,0,0,1
988,4,0,1
1288,2,0,1
2501,2,0,1
1329,5,0,1
137,6,0,1
432,14,0,1
120,19,0,1
157,6,0,1
25,17,0,1
976,15,0,1
1999,5,0,1
258,10,0,1
1605,19,0,1
1318,4,1,1
1870,11,0,1
2971,11,0,1
2354,24,0,1
461,9,0,1
1587,10,0,1
2991,16,0,1
2122,11,0,1
116,9,0,1
2924,7,0,1
66,11,0,1
1026,12,0,1
291,16,0,1
1285,7,0,1
1536,28,0,1
1029,11,0,1
1451,3,0,1
3381,8,0,1
2597,5,0,1
365,13,0,1
384,8,0,1
1430,8,0,1
1045,12,1,1
2400,12,0,1
2385,22,0,1
3319,25,0,1
701,6,1,1
513,11,0,1
270,18,0,1
286,18,0,1
1058,15,0,1
1175,9,0,1
465,17,0,1
1504,11,1,1
578,2,0,1
369,18,0,1
309,9,0,1
1572,11,0,1
19,9,0,1
2946,9,0,1
721,27,0,1
1593,17,0,1
114,17,0,1
1075,11,0,1
1276,4,1,1
118,13,0,1
3392,8,0,1
2858,5,1,1
3440,6,0,1
903,8,0,1
1198,0,0,1
343,2,0,1
1898,3,0,1
1301,5,0,1
880,7,0,1
2491,28,0,1
3210,12,0,1
2698,21,0,1
896,8,0,1
1647,4,1,1
75,15,0,1
1577,16,0,1
3053,10,0,1
3160,9,0,1
181,3,0,1
2517,12,0,1
2247,5,0,1
1404,4,0,1
3291,2,0,1
1871,7,0,1
1873,7,0,1
211,7,0,1
587,1,0,1
139,9,0,1
2933,9,0,1
246,9,0,1
1341,7,0,1
1116,22,0,1
1638,12,0,1
1213,1,0,1
1126,7,0,1
663,21,0,1
369,20,0,1
1752,5,0,1
804,28,0,1
2915,12,0,1
2471,7,0,1
716,13,0,1
1741,26,0,1
982,8,1,1
1158,10,0,1
837,22,0,1
134,8,0,1
1033,15,0,1
1675,3,1,1
2083,19,0,1
2249,29,0,1
484,6,0,1
720,9,0,1
738,27,0,1
1210,1,0,1
2783,10,0,1
2264,5,0,1
1408,8,0,1
1447,7,0,1
3246,9,0,1
849,6,0,1
823,7,0,1
329,19,0,1
3401,12,0,1
1683,16,0,1
2159,1,0,1
1845,19,0,1
1770,9,0,1
2527,4,0,1
1051,13,0,1
2497,15,0,1
588,13,1,1
480,16,0,1
669,22,0,1
2646,21,0,1
2846,11,1,1
1774,5,0,1
2461,19,0,1
2693,1,0,1
2180,15,0,1
82,23,0,1
2228,21,0,1
332,7,0,1
468,16,0,1
1674,8,1,1
2550,18,0,1
1901,12,0,1
2535,5,0,1
808,9,0,1
986,8,0,1
376,4,0,1
2014,6,0,1
2527,9,0,1
2428,2,0,1
1067,16,0,1
1737,20,0,1
2086,1,0,1
821,4,0,1
2157,6,0,1
2274,5,0,1
290,1,0,1
897,12,0,1
3329,5,0,1
3010,6,0,1
2815,12,0,1
100,27,0,1
2086,11,0,1
3127,6,1,1
1220,9,0,1
2244,12,0,1
241,13,0,1
179,5,0,1
616,15,0,1
1027,2,0,1
577,27,0,1
2293,7,1,1
2940,11,1,1
2965,15,1,1
2376,12,0,1
194,18,0,1
565,1,0,1
876,6,0,1
2593,7,0,1
1115,20,0,1
278,14,0,1
1199,13,0,1
2574,1,0,1
348,10,0,1
1001,10,0,1
3361,6,1,1
991,7,0,1
127,26,0,1
1462,12,0,1
1855,10,0,1
250,10,0,1
3055,10,0,1
1544,6,0,1
885,8,0,1
210,5,0,1
382,6,0,1
1352,3,0,1
420,6,1,1
1520,17,1,1
35,13,0,1
62,11,0,1
2445,13,0,1
3174,13,0,1
1050,6,0,1
1549,16,0,1
1816,9,0,1
864,14,0,1
3345,2,0,1
3395,19,1,1
257,14,0,1
274,11,0,1
1698,3,0,1
2487,25,0,1
1311,5,1,1
753,9,0,1
367,2,0,1
1327,14,1,1
1343,1,0,1
2206,3,0,1
1642,11,1,1
1852,3,0,1
1499,12,0,1
2248,8,0,1
2197,9,1,1
159,0,0,1
2839,13,0,1
610,17,0,1
1863,11,0,1
1445,9,0,1
2025,0,1,1
263,13,0,1
3110,10,0,1
3327,5,0,1
236,17,0,1
451,18,1,1
586,5,0,1
2222,6,0,1
1187,11,1,1
2014,8,0,1
1610,11,0,1
1013,13,0,1
2558,2,0,1
1423,2,0,1
3011,17,0,1
3140,14,0,1
1799,8,0,1
94,0,0,1
3329,2,0,1
1304,14,0,1
1714,4,0,1
3093,7,0,1
3326,0,0,1
627,4,0,1
1733,8,0,1
2175,3,0,1
326,22,0,1
2874,6,1,1
784,20,0,1
655,13,0,1
1013,8,0,1
1585,5,0,1
2211,24,0,1
3064,5,0,1
289,1,0,1
3151,10,0,1
1756,2,0,1
2398,10,0,1
1163,7,1,1
1622,12,0,1
2165,3,0,1
3380,13,0,1
1403,24,0,1
505,15,0,1
702,4,0,1
1294,7,0,1
2233,2,0,1
557,4,0,1
2066,27,1,1
1082,13,0,1
1522,10,0,1
1369,2,0,1
231,23,0,1
2143,12,0,1
1178,14,1,1
172,10,0,1
199,13,0,1
2549,12,0,1
1924,8,0,1
215,9,0,1
759,10,1,1
2074,14,0,1
