ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
7747,retained,194,155,216.576648,1758,17,0,2879.938437,2194.814354,13,9,Android
7748,retained,68,60,637.4515162,1838,66,48,1746.508059,1167.649863,24,21,iPhone
7749,churned,53,46,178.979853,32,18,0,3745.574149,1598.335206,29,23,iPhone
7750,retained,153,123,282.0875336,209,2,9,3408.353434,2195.255015,30,23,iPhone
7751,churned,34,31,39.94766535,1015,116,0,2345.054222,1514.805307,2,0,iPhone
7752,retained,3,2,98.14192289,3009,0,33,2338.628014,804.1820292,29,24,Android
7753,retained,93,75,249.0152328,2614,11,59,7136.563895,5568.016319,23,16,Android
7754,retained,10,9,191.3548885,2583,204,34,2708.666453,919.7839234,27,26,iPhone
7755,retained,154,131,168.9719628,915,309,146,5624.540168,2572.704901,15,9,iPhone
7756,retained,20,17,72.12342832,2774,0,18,4819.242924,929.3002076,10,10,iPhone
7757,retained,74,63,102.0852104,2080,2,60,846.969482,138.6558999,24,21,iPhone
7758,retained,244,227,334.8671935,2303,50,100,7546.149407,2116.606501,3,3,iPhone
7759,retained,42,34,398.067393,504,53,0,1617.855371,899.7224904,14,8,Android
7760,retained,20,20,191.2450574,2657,0,0,1379.270553,1074.236125,27,26,iPhone
7761,retained,5,5,6.19620895,2126,156,0,1231.402184,405.7755901,29,23,iPhone
7762,retained,114,91,154.5188017,1131,0,62,1627.846586,492.926459,28,21,iPhone
7763,churned,14,12,55.25820346,938,10,30,5149.131574,758.5099637,5,1,iPhone
7764,retained,52,44,87.19687545,1540,152,2,2913.030698,1631.381798,27,22,iPhone
7765,retained,171,137,353.6739184,1314,524,0,4260.237035,2047.888454,13,13,iPhone
7766,churned,55,44,56.16875399,857,120,0,5691.4913,1171.8296,17,17,Android
7767,churned,17,16,177.7375355,125,0,4,4571.692787,1315.77092,3,0,iPhone
7768,retained,81,67,131.2463379,2367,218,0,2264.289059,681.0002237,26,24,iPhone
7769,churned,302,261,324.3781993,1358,0,21,4812.569475,2181.128415,3,0,iPhone
7770,,108,88,322.7789288,1548,34,29,3605.791058,1404.931934,1,1,iPhone
7771,churned,103,83,162.7908374,3113,74,0,633.0859211,255.800754,1,1,Android
7772,,13,10,199.0814106,1543,55,5,3596.746707,1913.128341,9,6,iPhone
7773,retained,44,35,97.18634357,2104,49,84,3210.414591,2318.83613,11,7,iPhone
7774,,143,114,327.3916058,1310,12,44,2028.825267,1405.944441,10,8,Android
7775,retained,106,106,144.3857958,1910,233,101,4372.764028,2466.876011,29,18,iPhone
7776,retained,552,442,695.2404825,1235,17,130,4260.620082,2440.38391,27,21,iPhone
7777,retained,23,21,95.29059678,191,296,19,10992.798,3401.365344,26,23,iPhone
7778,retained,55,52,131.3731964,1496,0,0,4111.268929,1609.669529,2,2,Android
7779,,20,17,207.9469806,672,307,34,3697.227174,593.2320116,6,6,Android
7780,retained,92,77,125.0270298,168,0,106,3682.370561,745.506242,21,16,Android
7781,retained,153,123,192.9654967,2738,0,0,1295.78481,445.2606586,15,11,iPhone
7782,retained,110,110,208.7868852,2199,126,0,731.5045577,576.7283905,3,0,iPhone
7783,retained,56,45,65.99282811,2678,0,86,2628.749259,1479.737433,25,20,Android
7784,retained,139,113,164.4213374,3084,0,0,2274.039796,705.349482,24,15,iPhone
7785,retained,18,17,56.79577245,919,168,53,5385.243304,4269.713924,30,25,Android
7786,retained,30,24,32.59844471,2393,128,0,6841.626208,3603.744827,25,17,iPhone
7787,retained,26,26,61.42011151,2056,155,112,4310.70876,394.4645127,2,2,iPhone
7788,retained,51,41,58.63944841,2159,3,34,3364.502401,1033.535749,12,7,iPhone
7789,retained,56,46,115.835002,1312,55,3,1235.910498,992.2901099,8,5,iPhone
7790,retained,324,259,604.1518073,1940,109,7,4245.689167,1240.663769,28,18,Android
7791,retained,234,187,317.9881121,2946,259,1,2432.983235,1469.739056,20,19,iPhone
7792,,9,8,44.68769665,3083,166,25,5369.50457,2001.963371,4,4,iPhone
7793,retained,123,99,156.5035753,1972,4,0,5152.467652,4252.029357,8,8,iPhone
7794,retained,22,22,61.64759824,2924,191,0,2334.700689,829.8219959,16,15,iPhone
7795,retained,45,37,179.9561601,692,120,6,1359.012662,333.840109,21,19,iPhone
7796,churned,167,136,525.9741205,1133,139,50,3512.534793,1606.41224,22,13,iPhone
7797,churned,74,60,79.779667,2564,93,27,5525.761354,2821.333461,5,3,Android
7798,retained,185,149,257.4998732,3419,482,0,7036.710637,2927.105319,15,9,Android
7799,retained,73,60,264.7362385,747,202,0,3633.158219,1604.819188,27,19,iPhone
7800,retained,28,23,30.05208427,2625,0,34,1203.098978,312.1253892,29,26,iPhone
7801,retained,109,102,282.3209858,2120,68,0,1255.534441,730.9630404,8,8,Android
7802,retained,28,23,127.4450642,2709,189,0,1158.647193,634.0374192,7,5,Android
7803,retained,4,4,190.3438488,3013,16,0,1736.023536,933.7931339,25,15,iPhone
7804,retained,27,23,84.83965182,2836,395,163,561.4389442,409.1075312,23,16,Android
7805,retained,17,14,78.64401669,408,4,32,6778.765739,5487.884635,9,4,iPhone
7806,churned,290,245,385.7480395,2964,138,98,1894.49233,1099.285146,25,23,Android
7807,,44,36,89.98223958,225,12,0,5266.385303,3209.674157,18,16,iPhone
7808,churned,19,18,72.79786772,2901,72,9,5890.820211,2146.071893,5,3,Android
7809,retained,129,109,216.2856511,2106,78,4,4621.909528,499.9715119,13,10,Android
7810,retained,86,86,139.7736962,2251,0,70,1746.215005,163.8507856,21,19,Android
7811,retained,66,65,229.6294985,487,0,175,3470.382612,387.5446502,23,18,iPhone
7812,retained,54,44,60.32345828,776,83,31,2780.967472,1817.804286,30,24,Android
7813,retained,75,60,75.20057387,1104,237,9,10121.21097,4615.2787,18,18,iPhone
7814,retained,23,21,68.69112604,1526,730,39,1289.050121,806.4539649,11,7,iPhone
7815,retained,199,161,429.8246641,711,0,0,2840.981434,1202.261944,0,0,Android
7816,retained,13,11,81.99812623,597,74,0,1631.198981,1092.243606,13,13,Android
7817,retained,53,46,240.1385713,2920,82,11,2955.74203,2376.456348,23,18,iPhone
7818,retained,150,122,196.2193187,2311,47,0,2672.061173,1709.499896,1,1,iPhone
7819,retained,9,7,313.5121853,3310,55,5,2568.570033,691.862108,1,1,iPhone
7820,retained,208,167,498.8154052,1014,50,0,4460.623868,2738.600433,10,6,iPhone
7821,retained,112,89,242.9516323,1558,159,7,2878.21552,1641.311514,24,21,Android
7822,retained,154,124,161.1124052,638,72,0,2673.071,1409.752633,15,11,Android
7823,churned,102,84,220.2058824,1975,0,0,3462.884612,1085.429884,2,2,iPhone
7824,retained,37,30,351.6570548,2810,355,0,2576.669395,830.2219641,13,9,Android
7825,retained,39,32,66.84760296,1645,0,0,4005.481569,3145.799376,30,22,iPhone
7826,churned,117,93,196.9901939,1525,0,26,2705.983167,1478.483013,4,0,Android
7827,retained,86,71,93.58509993,2234,0,103,2908.921634,2083.541925,9,6,iPhone
7828,retained,107,86,304.4976251,3080,50,0,863.6954475,633.881822,25,25,iPhone
7829,retained,99,85,396.4931923,2936,79,54,1537.878394,1101.187542,19,12,Android
7830,retained,35,29,55.20974548,3251,173,48,4079.130922,976.8707318,24,17,iPhone
7831,retained,59,55,234.2026685,2671,0,91,3575.027934,2201.56629,30,25,iPhone
7832,retained,157,126,378.0261179,3079,56,0,2565.35091,1546.187633,1,1,iPhone
7833,retained,41,33,73.00392031,1875,215,69,3566.243016,2675.061609,31,26,iPhone
7834,retained,36,30,47.34336808,2507,672,0,9706.912266,6178.701709,26,17,iPhone
7835,retained,37,31,266.7897383,3065,158,0,2532.704435,1405.952099,24,22,iPhone
7836,retained,107,89,194.3695188,389,22,5,3739.853716,1617.286909,8,2,Android
7837,retained,3,2,70.40193957,3317,161,21,4130.750636,2915.931496,25,20,Android
7838,retained,69,60,188.4945572,3227,3,0,5661.528371,1681.144559,25,21,iPhone
7839,,70,58,97.95323088,2668,121,37,3595.959678,1983.721959,16,15,iPhone
7840,churned,26,23,398.6637361,758,0,26,3012.637464,740.1098059,5,3,iPhone
7841,retained,1,1,20.05113194,1758,0,0,434.9701288,357.7620488,16,15,Android
7842,retained,20,20,65.43237546,2763,92,0,2117.619096,1559.604277,27,26,Android
7843,retained,9,9,138.9535714,2893,36,9,1602.416535,1100.762355,6,6,Android
7844,retained,108,86,128.980572,1989,0,44,2901.788476,1185.016926,17,17,Android
7845,churned,146,117,217.0302368,92,13,16,6057.330498,2602.524527,5,5,iPhone
7846,retained,88,77,205.8369239,1399,128,32,4314.46884,1940.623163,13,13,Android
7847,retained,2,2,26.34577137,3326,54,0,1302.793527,658.0108408,6,5,iPhone
7848,retained,28,23,134.4000117,584,85,70,2212.617677,966.6829305,27,18,Android
7849,retained,30,27,197.933167,472,113,33,3663.952167,535.3617921,11,11,iPhone
7850,retained,147,129,167.0309651,2290,193,0,2793.017568,2244.221882,15,13,iPhone
7851,retained,74,60,184.3376008,441,181,76,2044.295895,1045.884222,8,4,iPhone
7852,retained,160,130,189.6631598,59,0,0,7255.835204,5922.325972,19,11,iPhone
7853,retained,48,39,116.2243983,689,343,0,4517.427465,1752.334431,16,13,Android
7854,retained,16,14,35.61612285,66,0,0,1573.24087,557.1103244,10,3,iPhone
7855,retained,83,68,89.0590553,3053,33,0,5615.830392,4477.845207,31,27,iPhone
7856,retained,96,80,151.7853761,1458,257,60,3768.620726,2127.060267,26,19,Android
7857,retained,8,7,24.62063804,3336,0,44,2871.228834,1453.831047,11,5,Android
7858,,12,12,106.3029957,1511,292,0,740.8871132,488.2426331,28,26,iPhone
7859,retained,8,7,221.5985779,1339,364,0,2042.47487,1202.873287,15,15,Android
7860,retained,161,136,167.3007088,3481,159,0,5785.182294,3625.536418,27,21,iPhone
7861,retained,56,45,169.1365255,3465,71,13,2465.352429,1677.44218,20,19,Android
7862,retained,4,3,9.118059074,1562,110,0,656.232353,434.7277284,2,0,iPhone
7863,retained,104,84,136.5060111,1925,0,4,4766.650721,2225.917098,30,20,iPhone
7864,retained,7,7,134.0003883,2688,0,24,4021.890348,1395.424051,2,2,Android
7865,retained,46,38,139.1041185,2591,37,16,1126.574325,928.0137363,28,20,Android
7866,retained,119,96,154.5689548,2805,186,0,7342.926041,6024.798999,31,28,Android
7867,churned,35,30,143.9281509,268,198,0,2066.115189,1163.105072,10,10,iPhone
7868,retained,20,20,53.87588394,1140,29,0,4036.516568,2091.221942,23,21,Android
7869,retained,67,53,91.68757328,204,98,0,7558.599392,4952.103212,1,0,iPhone
7870,retained,56,45,80.63425444,1263,0,0,12139.05084,7906.575127,17,17,Android
7871,retained,148,119,155.0524577,1444,0,0,2587.252001,1724.833234,8,8,iPhone
7872,retained,221,179,274.9240276,156,0,60,1416.807498,514.5709721,20,12,Android
7873,churned,87,74,160.9996894,316,87,0,1989.105553,819.5979473,4,0,iPhone
7874,retained,105,86,181.3155123,2907,70,0,2399.453077,1547.571547,19,11,Android
7875,retained,4,4,25.53238861,3073,58,37,3311.881288,1495.246551,23,23,iPhone
7876,retained,33,33,282.4526669,961,9,0,2316.823233,1099.092913,15,12,iPhone
7877,retained,6,6,48.40988807,3325,0,11,2184.711645,1122.318191,17,10,iPhone
7878,retained,181,148,256.1911258,1735,157,17,2228.225361,1208.358164,28,27,iPhone
7879,retained,24,22,92.31064261,2354,138,0,8841.182669,736.8025137,22,18,iPhone
7880,churned,13,10,132.8474583,435,10,0,5939.676645,4508.672917,17,15,iPhone
7881,retained,46,38,73.10946135,1131,97,14,1251.401103,1005.388107,2,2,iPhone
7882,retained,203,174,388.3796541,1945,65,0,2888.255324,833.4873029,16,15,iPhone
7883,retained,478,383,509.9994721,850,11,5,2644.659808,1071.316064,5,0,iPhone
7884,retained,70,59,455.5511778,310,484,49,5159.793606,2235.758798,21,16,iPhone
7885,retained,36,36,407.9112843,309,140,96,3206.687138,370.6257236,11,5,iPhone
7886,retained,113,92,263.3044776,768,218,0,1588.200943,310.0868043,8,2,Android
7887,churned,47,40,313.2375341,2584,28,0,4763.064254,2117.249204,3,0,iPhone
7888,retained,34,34,207.4010028,788,131,10,3824.911441,2956.858084,3,0,iPhone
7889,retained,301,242,363.8297035,1230,200,75,4881.976436,1890.473784,6,5,Android
7890,retained,129,105,166.0068377,2637,47,91,588.7005549,460.1346892,28,22,Android
7891,retained,44,36,308.4508597,2236,27,31,7880.498009,2283.260068,20,14,iPhone
7892,retained,136,121,148.7223002,2059,213,142,3898.310179,2085.059075,21,18,Android
7893,retained,8,8,46.85265285,1218,0,46,3312.700433,1155.125994,1,0,Android
7894,retained,29,25,180.1379166,1476,258,37,2520.164369,924.957801,31,20,Android
7895,retained,23,22,52.73908369,1097,0,3,4338.923282,1131.9768,12,8,iPhone
7896,,29,24,89.79961014,1214,48,33,852.0778982,595.9832275,31,22,Android
7897,retained,11,9,51.07090328,1040,16,33,4659.030196,2555.588334,7,3,Android
7898,retained,234,188,241.1670305,632,170,0,3475.962816,1071.182435,2,2,iPhone
7899,retained,270,216,367.6496277,2659,121,93,2660.927707,2196.861188,28,18,Android
7900,retained,8,8,169.9505114,1513,150,0,5118.989906,4260.096007,20,14,iPhone
7901,churned,47,38,137.6545176,1667,39,57,1693.641682,350.8783571,15,8,Android
7902,retained,237,192,307.2462794,1110,187,64,8129.390038,6043.058549,4,0,iPhone
7903,retained,48,48,178.5332236,664,171,20,1361.453651,807.9743636,26,25,iPhone
7904,churned,1,1,25.48721362,374,63,56,2391.124922,594.9872816,11,9,iPhone
7905,retained,2,2,120.9271828,287,0,208,1384.31261,739.9381794,23,17,iPhone
7906,retained,70,56,120.302559,560,111,115,10629.16503,493.5691757,16,16,iPhone
7907,retained,82,66,198.8670377,144,3,8,4360.343757,1868.017726,0,0,iPhone
7908,retained,149,119,186.6560144,1643,0,0,1919.680906,1465.380646,13,7,Android
7909,churned,4,4,68.482486,1155,114,26,2881.745139,797.0639692,3,3,iPhone
7910,retained,77,68,77.60724449,2547,319,0,2991.533771,686.9076765,30,19,iPhone
7911,retained,150,120,310.220863,723,0,15,3610.892574,1770.675935,21,17,iPhone
7912,retained,31,25,454.3413239,1368,16,0,2980.723447,2050.411827,30,28,iPhone
7913,retained,22,18,84.31284671,1311,41,0,5176.149266,1782.755601,31,29,iPhone
7914,retained,140,126,205.8288645,1262,23,0,3464.684614,1397.676503,2,2,Android
7915,retained,175,151,194.1059837,1907,43,15,3142.928251,1298.857148,1,0,Android
7916,retained,43,35,245.6170222,3282,310,18,4647.911528,1695.381999,21,21,Android
7917,retained,217,175,255.0869939,2175,121,0,2882.216456,1370.326638,29,23,iPhone
7918,retained,142,114,307.6946605,2469,150,2,1314.991695,970.7371989,29,23,iPhone
7919,retained,23,18,67.63172693,3034,0,121,2216.918619,1081.029508,7,7,iPhone
7920,retained,53,43,65.66825971,3015,84,0,684.5965428,207.1646454,21,20,iPhone
7921,retained,182,146,257.8199254,3153,0,108,3066.321372,1829.122682,26,22,iPhone
7922,retained,1,1,291.9122065,125,297,1,2283.693319,1558.440601,10,10,iPhone
7923,retained,43,43,101.8036146,1345,80,13,1450.60914,281.953212,10,10,iPhone
7924,churned,123,100,353.7075877,1152,0,0,2711.801019,462.0200512,5,5,iPhone
7925,retained,14,12,143.1864045,1523,0,145,3275.710028,1654.623357,24,17,iPhone
7926,retained,8,8,418.4584476,1060,0,5,1687.473067,576.071873,22,19,iPhone
7927,retained,396,318,545.814984,1485,88,27,3683.316346,2442.256877,30,25,Android
7928,retained,171,155,235.4515107,3373,199,89,4122.83361,872.9483575,27,26,Android
7929,retained,21,17,425.5597408,2635,56,0,3500.611783,2289.832325,22,21,Android
7930,retained,23,23,65.89425728,2737,19,27,159.4440546,115.0581756,1,0,iPhone
7931,retained,10,8,58.93253098,2733,0,0,3089.33209,2436.234784,12,8,iPhone
7932,retained,60,49,179.3318775,289,16,116,1439.811649,316.5481613,24,18,Android
7933,retained,54,45,57.79722773,1693,103,0,1100.978784,783.9921909,26,20,iPhone
7934,retained,1,1,17.9354418,2127,39,0,924.2895412,549.3678482,1,0,Android
7935,retained,202,161,273.8106434,683,94,45,5014.689959,1378.264993,7,2,iPhone
7936,retained,7,6,176.4077353,2067,328,0,5123.374516,2991.620881,29,22,iPhone
7937,retained,95,76,218.4196402,294,199,0,9609.260866,173.9812303,2,0,iPhone
7938,retained,58,46,141.2185951,2408,619,25,898.0628947,480.1573873,14,13,Android
7939,retained,12,10,148.1395341,2429,0,0,4332.569822,368.2700101,6,5,Android
7940,retained,112,90,190.7564245,1960,199,0,5476.297951,720.8052926,8,8,iPhone
7941,retained,21,17,24.189456,3464,25,0,6185.505261,781.6259213,10,10,iPhone
7942,retained,62,50,285.0969872,2114,194,47,3109.126833,2556.163185,22,16,iPhone
7943,retained,239,192,313.2653929,49,0,20,5293.230928,261.7508662,13,10,iPhone
7944,retained,176,176,273.3889876,1836,18,0,4718.735419,3188.374142,25,18,iPhone
7945,retained,33,29,177.0315751,1277,507,0,759.3914668,483.3808953,18,12,iPhone
7946,retained,79,63,110.3018055,2754,137,9,5671.419109,130.752251,29,21,Android
7947,retained,90,72,511.3165167,3267,409,43,2845.584235,1820.780739,12,6,iPhone
7948,retained,154,124,178.7401639,2765,28,54,2174.568678,1705.564414,20,20,Android
7949,retained,32,31,272.0339652,2945,209,3,3290.723969,2738.153032,31,28,Android
7950,retained,74,60,166.0301603,86,41,0,7518.409326,3066.304361,28,19,iPhone
7951,retained,168,136,245.7875979,987,54,83,7185.124392,3933.917874,29,23,Android
7952,retained,270,219,366.8204721,1049,3,101,1206.411506,401.4375914,9,9,Android
7953,retained,19,16,119.408434,2187,562,0,10934.71417,6921.991302,2,0,iPhone
7954,retained,51,42,263.4302779,480,213,28,4540.956831,340.7388572,11,11,iPhone
7955,retained,59,59,112.1235663,1245,169,0,773.1123839,561.4573299,2,0,iPhone
7956,retained,8,7,61.41817117,2834,132,0,6746.841432,1230.770923,17,17,Android
7957,retained,87,87,284.0872366,1547,62,0,2524.03941,672.4868671,24,24,Android
7958,retained,84,67,147.8881526,917,149,39,10243.48749,7219.237294,27,22,Android
7959,retained,50,40,176.857842,3266,364,67,4178.282072,3078.484751,7,2,iPhone
7960,retained,291,235,740.6333706,2069,15,0,2908.31115,2377.838991,3,3,iPhone
7961,retained,59,58,130.5565315,1050,211,36,2896.552696,1461.927203,18,14,iPhone
7962,retained,103,86,131.2839766,2783,9,0,2810.802686,1493.319009,27,20,iPhone
7963,retained,108,87,176.4420315,2843,2,39,7082.489796,1401.240072,4,4,iPhone
7964,retained,387,316,490.9890452,1039,0,0,10750.21406,1951.089392,14,10,iPhone
7965,retained,42,35,43.01681917,453,0,0,3196.395953,2254.211605,28,22,iPhone
7966,retained,153,140,202.5209368,2407,182,157,4196.004393,1692.690908,4,3,iPhone
7967,retained,9,7,105.6607708,1010,89,0,5419.927549,3412.745928,13,10,Android
7968,retained,101,100,207.7059574,2308,59,0,4386.382193,2460.402953,17,11,iPhone
7969,retained,90,78,107.1308283,2198,20,0,3941.938466,916.7301462,7,1,iPhone
7970,retained,25,22,90.33542291,802,2,30,7427.71722,1434.379265,3,3,iPhone
7971,retained,63,51,437.8053242,1764,82,76,4382.678866,2430.361371,29,24,Android
7972,retained,169,137,282.8583097,3382,0,216,7113.176056,2005.715481,1,0,iPhone
7973,retained,124,124,129.0868871,2798,12,0,3747.809107,602.9404829,26,17,iPhone
7974,retained,263,212,284.6362543,2580,0,83,3194.66007,1944.841269,24,14,Android
7975,retained,61,51,265.7408478,264,90,36,3534.591711,2306.211975,30,23,iPhone
7976,retained,62,50,138.4126748,2478,220,61,4827.148909,2595.474192,28,21,Android
7977,churned,110,110,225.4732398,714,209,29,2240.371618,884.6034099,2,2,iPhone
7978,,21,19,40.71206147,1242,18,44,2155.266876,1351.696047,26,25,iPhone
7979,retained,83,71,149.1739874,1376,25,0,5493.336783,4460.947723,13,12,iPhone
7980,retained,48,40,113.5658109,2324,35,0,2129.130515,992.095214,11,11,Android
7981,retained,177,142,188.3117702,307,0,0,7402.788031,1314.704165,20,16,iPhone
7982,retained,215,172,417.6173091,1055,185,55,1558.7676,1138.868472,19,12,Android
7983,churned,117,95,224.424963,522,0,0,4729.82715,935.0855858,17,16,Android
7984,retained,51,49,210.3705149,2561,361,0,2852.505571,1061.929286,22,17,iPhone
7985,retained,119,101,167.9414184,1265,225,0,6678.233184,4360.967399,17,14,Android
7986,retained,107,87,220.6926024,2496,17,0,2882.518621,1328.126513,5,5,iPhone
7987,retained,3,3,12.60301514,3088,0,23,3396.365396,2224.336561,14,10,iPhone
7988,retained,84,77,193.2496175,3409,0,0,3223.508062,1742.583218,26,24,Android
