drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,activitydays,kmperdrivingday,label
36,136.8280206,190,17,0,2,0.0,1
28,73.95699796,178,0,0,12,162.9326163,0
24,23.995963,1507,41,0,13,178.7590346,0
2,3.782590531,705,197,0,13,299.6559807,0
22,85.58436095,2105,65,0,26,112.4074505,0
65,109.7857647,3058,163,63,8,298.5444514,1
57,140.3004164,617,258,0,7,821.6565704,1
50,228.8423237,15,158,0,15,282.4284093,0
57,145.9800291,1809,151,0,27,196.0748022,0
10,238.4991288,2792,61,31,21,11.42288118,0
48,152.4123211,2299,0,9,31,154.8694723,0
73,256.0250935,1110,123,0,27,192.3075617,0
187,275.2709945,147,395,0,28,103.7688916,0
70,152.335632,1091,347,0,20,97.72286995,0
9,67.49158645,2652,124,0,10,588.9727898,0
17,42.69790381,3274,37,6,17,175.3867209,0
8,314.7495476,2132,1,60,3,0.0,1
5,92.34014473,681,0,0,13,171.9825415,0
23,252.2730371,806,0,9,9,311.0420259,0
33,78.95555295,2635,149,8,18,417.2873448,1
118,197.9508106,2956,310,29,30,201.0006437,0
0,48.16694055,1793,0,0,23,76.36319618,0
36,47.66971847,2534,320,0,25,105.3514638,0
28,53.60597736,1088,81,0,14,169.6798978,1
97,207.193759,2853,23,0,6,517.735141,0
73,94.9759838,408,144,5,13,654.4509954,0
14,185.6540738,1272,78,0,5,0.0,0
25,52.53017243,3323,0,37,22,131.4638756,0
38,76.88436646,3448,0,0,18,88.30990844,0
36,59.05576326,3491,62,0,6,1022.617789,0
81,250.7777412,3248,24,0,9,335.5182928,0
37,74.12750741,2973,49,42,9,574.9002597,1
25,41.30900931,3293,254,30,16,233.0800994,0
98,127.2182317,395,172,31,28,141.7057545,0
22,216.2610546,670,242,29,24,157.8832693,0
58,70.29123803,361,100,88,30,56.64944591,0
13,21.62257687,2263,1,6,12,250.2875916,0
143,184.4319491,2302,89,30,6,549.5698578,0
100,231.4959991,2479,24,0,17,748.2744843,0
23,104.9330593,1130,180,0,0,0.0,1
28,238.7680712,259,7,0,23,144.3322323,0
132,235.1509418,939,90,0,23,185.7440642,0
45,193.6148424,3465,112,0,17,227.0504994,0
18,54.85190094,1462,0,0,25,289.2985612,0
91,128.087355,831,426,42,25,178.9486522,0
57,99.31867488,787,0,98,21,54.50771237,0
8,37.96352392,1158,44,3,18,160.3512829,0
110,273.063458,1642,146,82,25,238.4564318,1
117,208.1356221,2032,0,0,5,1023.139919,0
28,136.838443,841,393,10,9,612.9972816,0
13,62.84986886,1902,0,39,5,1072.201007,0
32,241.7543032,371,165,0,27,109.7222059,0
167,222.9911736,2180,110,0,12,70.33131743,0
142,288.7054173,3292,117,1,1,0.0,0
79,197.2527879,164,4,61,21,245.3783817,0
118,144.5062286,1458,32,89,11,467.321083,0
4,170.8857134,2161,0,14,13,522.2705226,0
66,188.9417541,2552,0,4,25,342.6020876,0
33,83.93216751,171,55,69,20,118.3231861,0
79,144.2330558,2585,12,23,2,0.0,1
26,230.4713971,1538,0,0,30,145.7903097,0
126,229.9967256,843,0,37,17,433.4280553,0
14,70.20672034,2589,308,75,24,169.999532,0
30,36.65367938,466,0,13,19,276.5411503,0
4,18.36045669,246,343,0,28,18.51196988,0
66,93.90704513,2755,99,5,10,273.0042265,0
96,256.2611467,881,244,0,10,394.7174639,1
34,123.490825,1691,0,70,10,60.89237934,0
53,254.4799871,542,232,29,9,447.3066307,0
103,184.8393063,1800,49,0,8,952.2202488,0
28,81.46690099,1029,51,0,0,0.0,0
84,120.3768877,3466,77,25,15,315.613406,0
41,52.44177232,1019,104,3,13,97.5774262,0
79,119.0824854,251,112,0,24,93.13222544,0
12,16.1388721,636,217,63,6,0.0,0
23,116.8559526,2770,17,65,28,128.6028561,0
21,115.5066215,2058,303,0,10,397.5985491,0
103,134.6178976,2605,160,16,3,0.0,1
58,447.0161943,2594,0,0,29,20.79848923,0
2,110.7355859,95,151,49,11,452.1847301,0
125,147.0996701,2106,9,31,17,292.0828514,0
53,141.6113263,1440,20,0,17,622.238253,0
48,113.3663077,1178,53,0,11,629.9235392,1
78,196.9297111,465,27,0,5,276.4229801,1
128,226.3385289,3417,107,22,30,262.1110484,0
25,44.39200193,2410,0,0,25,176.6858094,0
48,77.34166676,2939,302,0,7,638.7354547,0
91,264.6939818,1874,60,0,6,1104.358877,1
129,262.0433104,2771,89,40,6,722.4368507,0
153,250.6975404,1595,12,0,12,501.6348946,1
61,139.3715861,802,0,0,27,86.79117972,0
30,195.5013455,3021,309,68,20,232.3734606,0
30,208.0108526,2932,0,0,22,204.539998,0
52,154.1327451,2303,300,0,22,171.7208761,1
49,77.54673428,3209,16,13,8,281.190266,0
12,100.5769094,2377,77,13,0,0.0,1
55,119.6668844,957,34,25,27,65.22097638,0
35,377.4273393,2978,205,77,11,669.8652219,0
95,394.1855579,1881,189,24,20,183.9681172,0
34,58.44780676,2949,0,0,27,46.15040982,0
7,57.93591291,850,0,5,13,86.38740742,1
100,177.4039219,3134,55,19,26,319.7505586,0
42,83.62473568,27,42,10,27,16.2120597,0
100,486.0020723,2214,0,19,30,161.236692,0
78,87.87451392,2794,220,0,0,0.0,0
31,163.8002562,496,130,0,17,72.62266579,0
50,332.5032537,10,52,0,10,478.824831,1
105,152.1867935,1399,0,0,14,390.7251019,0
36,48.53884423,315,42,5,18,516.9180148,0
46,258.9454734,1659,401,6,17,240.3514388,0
5,107.5460145,2260,0,0,8,1173.225351,0
72,200.0293934,1641,47,41,8,525.7066114,0
24,157.5860333,3118,180,0,11,342.0014352,0
179,365.1825366,1817,0,10,18,346.5617653,0
109,271.4541588,2329,0,0,9,295.3681857,0
36,70.26315956,329,85,0,5,0.0,1
64,431.6882183,1475,252,21,4,0.0,0
38,157.9994335,1339,0,91,22,78.60873905,0
11,204.5105415,2922,47,30,25,281.8815626,0
131,207.1684455,2762,0,29,13,205.5505185,0
15,104.935181,1294,115,5,27,152.9622364,0
153,206.0176601,3250,374,0,22,206.9956618,0
18,270.6623385,461,123,0,5,0.0,0
101,257.1545084,565,49,0,23,162.3208395,0
86,175.2327792,1627,70,80,14,521.2878157,0
49,106.4084928,659,0,96,25,175.8574117,1
57,368.5601373,93,21,0,21,14.25074231,0
56,183.5969605,389,94,78,7,496.987272,1
37,68.25045327,331,0,48,26,210.0456757,0
15,198.4772946,1224,0,0,3,569.690075,1
11,91.87611634,312,0,65,26,89.3138438,0
24,307.1109532,1754,196,12,0,0.0,0
82,101.8619206,2103,416,0,23,54.27769301,0
42,55.41385214,1362,111,2,22,582.7326148,0
70,167.0718781,2009,41,0,7,528.1830308,0
128,234.1588583,1618,39,0,29,146.8969192,0
42,450.4225924,1483,0,37,12,126.5930509,0
41,196.0689038,487,55,42,15,1159.370647,1
39,152.2798682,2439,0,49,13,281.7106235,0
98,241.3674193,1851,19,42,19,46.41921128,0
30,61.05694197,1286,406,0,7,285.087621,0
90,271.7831464,1680,89,0,16,393.8587944,0
185,298.7616887,405,354,0,23,32.1768879,0
2,439.3208424,2370,217,0,11,475.7521919,1
39,61.06890399,1731,37,44,10,206.4042755,0
184,292.6715192,2796,13,0,18,312.2575025,0
125,262.7856834,816,168,0,24,331.4925978,0
50,141.4038495,2586,3,59,24,79.05480074,0
16,104.9136471,1327,65,0,8,1038.170331,0
76,166.1929619,1166,69,21,6,306.200255,0
129,175.1210458,2652,0,8,18,324.1875303,0
101,409.1572059,837,184,47,29,161.8270895,0
23,36.16988855,1915,0,0,15,289.607234,0
14,104.5211704,698,65,12,17,402.8473352,0
162,235.3497988,2860,32,0,5,1026.156298,0
34,174.3450451,93,218,80,23,408.9652127,0
20,103.9468576,882,98,0,1,0.0,0
20,32.56624414,1363,54,70,13,145.3838461,0
30,147.0441661,3348,14,0,16,226.5078689,0
52,96.37472054,724,12,0,28,47.50491623,0
87,137.8945082,1462,163,0,1,0.0,0
7,131.5786236,827,355,0,21,361.4995439,0
37,72.40175688,2677,0,30,18,333.9633305,0
76,109.1927402,1219,101,20,6,1046.097628,0
121,183.9296595,1227,249,0,27,216.8959737,0
85,318.8958283,508,118,4,1,0.0,0
45,120.9872857,1001,19,90,14,520.038887,0
14,150.5511057,1525,67,25,25,148.6412013,0
90,436.3465892,3461,95,58,12,502.7683125,0
106,223.5685016,668,148,12,10,406.1481913,0
11,148.2071054,1665,121,0,15,611.9778419,0
29,116.8707526,1877,0,0,25,167.6438537,0
65,135.8547625,1343,201,38,3,0.0,1
22,316.7253544,2224,0,0,27,104.7173229,0
67,164.1605993,1059,162,35,27,186.2954933,0
36,112.6710132,632,211,0,8,282.5638806,1
125,312.3223421,3138,11,79,30,217.6040339,0
72,182.5192096,1814,0,0,25,316.1212307,0
47,87.61306058,1008,36,21,2,0.0,0
92,161.5241008,660,35,15,20,309.4080446,0
10,203.5197892,3087,41,0,16,265.9318688,0
72,321.0727767,2407,0,37,13,459.2577376,0
74,168.6141838,58,37,0,2,0.0,0
23,184.2038711,1692,103,0,8,708.8133569,1
2,42.7179849,793,0,75,26,54.27035817,0
14,232.1813788,3107,183,9,6,1132.087006,1
50,56.36148545,1482,414,0,9,1162.75716,0
78,126.42247,2244,38,49,29,402.4551881,0
12,207.8821929,2367,42,0,24,73.7946705,0
56,227.3785092,566,0,0,12,1126.288455,0
55,120.1815166,3067,151,0,30,148.5198386,0
6,10.82551252,609,316,0,18,78.80711144,1
5,101.8974295,2457,324,80,22,160.9285492,0
68,96.98429472,422,379,2,18,173.7413506,0
52,67.60455454,79,36,97,30,71.66348307,0
25,169.8407332,3383,15,56,5,909.1125845,1
56,248.9457963,1081,186,64,16,521.8385302,0
29,54.82067807,1445,87,0,28,91.77838888,0
20,40.07208783,2392,122,0,31,96.6911762,0
61,115.6568786,2224,0,58,25,367.3656121,0
11,107.023659,1378,115,1,29,69.89503909,0
68,88.84698593,1107,99,92,7,621.5689127,0
26,89.2396026,2907,171,0,5,736.4143684,1
116,416.9720311,93,92,38,29,128.2825334,0
10,60.2426053,1149,52,15,25,88.0094015,0
21,92.56736498,459,159,27,27,243.4350731,0
118,244.7142432,1993,328,0,31,482.5514398,0
19,25.75536943,2084,197,0,24,275.3083215,0
41,65.30230034,220,56,0,9,273.7006035,0
62,96.16954371,267,117,56,24,53.43480054,0
19,106.4887696,2592,39,0,18,107.4459722,0
2,139.4900313,1084,17,25,10,244.9978287,0
127,384.0469478,1243,339,0,6,952.9162643,0
36,173.1891993,520,373,0,7,660.124717,0
0,8.608560637,413,43,19,0,0.0,0
6,64.59533982,2629,0,46,21,47.07115177,0
101,173.8221813,196,0,18,30,104.4192614,0
4,9.653146303,2897,4,59,26,117.0924504,0
35,162.6722209,2922,393,0,21,280.7789718,0
63,89.27457186,3475,17,5,12,371.4306518,1
7,16.65015663,599,103,0,3,986.6776037,0
3,18.19909703,2243,46,3,15,463.8283062,1
35,384.3299701,3309,425,0,24,118.6380462,0
4,188.2547178,3493,278,0,8,728.967982,0
62,147.7435658,1216,70,0,13,236.0756163,0
42,78.31083383,500,167,31,11,396.2726924,0
17,73.57287458,778,59,92,18,155.7661958,0
36,67.79596732,1073,119,8,19,58.96917163,0
1,100.2604322,1482,106,54,22,191.7664028,0
19,101.9040898,2701,8,43,11,821.8859933,0
19,57.88569791,3400,0,0,30,90.18178632,0
49,119.2397927,268,21,0,23,55.24060231,0
38,126.6287042,2827,0,100,9,384.0906298,0
140,173.7632956,1058,2,65,10,502.427854,1
86,174.3213912,3075,29,12,10,428.9395181,0
61,112.7838764,1859,13,0,14,263.3333899,0
20,28.81523463,2220,316,17,26,254.9077035,1
62,241.529714,2659,256,73,8,964.819426,0
119,241.5501444,939,8,0,19,316.1326136,0
140,253.8680781,1553,109,0,10,119.293363,0
14,64.78527809,1516,16,4,12,195.2517382,1
15,149.522969,1820,0,0,23,124.5938689,0
45,151.0093938,2639,97,69,7,500.1729873,0
94,132.1106543,1601,237,0,28,119.2116965,0
2,83.91279402,2064,121,79,17,431.710213,1
115,269.2495973,2377,91,3,31,44.21238379,0
83,119.6671171,1607,215,0,30,147.022807,0
125,162.2690791,783,42,1,23,293.8933521,0
111,171.778781,1386,145,40,3,0.0,0
31,160.4021309,1123,88,0,30,187.0365469,0
3,47.52837568,2009,171,0,4,908.2409778,0
74,140.4697049,583,19,0,9,626.9484028,0
85,308.1197079,1856,38,45,8,1021.251942,1
122,192.7471802,2247,0,23,19,233.5378259,0
5,80.1504765,1569,415,38,26,72.47453684,0
18,192.8441721,3273,47,0,21,318.4285014,0
165,257.7927292,1095,147,20,16,591.1496175,0
160,166.6201905,1172,162,1,19,91.05544065,0
138,197.8202502,610,36,0,26,185.9862983,0
17,261.1888684,896,0,0,20,160.657168,1
72,105.3188939,974,160,9,16,246.1270308,0
8,24.72744426,2859,0,22,25,162.5327859,0
76,206.1373622,2149,0,0,23,310.538511,0
34,172.8501814,1917,111,37,20,467.979754,0
6,49.87043038,3051,13,0,23,244.1928233,0
63,94.0382219,2566,0,3,16,200.3329485,0
29,105.7007327,2261,0,0,21,93.58322975,0
175,306.3494979,837,175,37,7,594.1400246,0
109,137.3529868,3039,394,0,19,190.3460888,0
52,154.5950644,1169,213,101,27,105.6022939,0
113,224.7285826,1598,198,101,16,255.6290581,1
4,313.1359857,689,4,42,7,196.4022706,0
106,487.3847322,2131,89,0,23,523.7347619,0
15,104.9249328,2453,170,0,10,524.0018238,0
53,68.41188859,2200,15,7,23,192.4215423,0
32,230.2392216,166,44,13,27,254.6107163,0
19,121.2318598,1901,241,0,17,209.8333485,0
52,123.4900669,3060,113,0,8,353.7769699,1
93,220.3948563,1374,100,40,13,438.6507216,0
14,104.1636764,1802,236,0,21,111.6257699,0
26,167.6180457,824,81,6,14,121.3276526,0
47,210.0752309,1512,0,0,12,284.835752,0
64,280.9405809,1480,89,0,12,853.5775995,0
29,60.38679069,1328,323,0,20,94.1479125,0
21,66.71761913,548,176,24,17,35.85210077,0
53,370.6747536,2551,0,26,8,594.2843049,0
16,187.3304121,3173,234,21,15,206.2426974,0
171,253.3135195,1419,61,21,18,130.3862542,0
2,124.3054424,802,0,0,0,0.0,0
127,470.2201945,701,18,97,16,177.8285864,0
81,135.4214034,1719,1,17,0,0.0,0
63,153.1877546,925,337,0,10,113.747508,0
4,15.05336876,1060,244,58,15,164.5942886,1
119,207.4031885,2612,8,67,9,520.4532911,0
28,102.6819714,971,17,0,17,280.1686656,0
5,40.91722544,927,335,41,9,433.8289332,0
159,281.8543184,1310,39,8,26,158.565029,0
28,53.1620991,208,31,107,10,417.6137433,1
93,128.9861423,1718,61,0,22,188.8021691,0
87,162.4981054,2135,206,93,24,48.85513321,0
47,101.9468753,1544,0,0,18,63.26127817,0
111,216.336998,894,227,30,31,103.1125999,0
16,20.60289723,2516,333,0,12,381.3831031,0
14,51.85342029,3057,153,14,5,592.4762844,0
97,469.163773,2715,24,0,7,288.5874751,0
134,167.2267557,1573,27,0,7,876.092037,0
68,116.2200431,1841,76,51,5,913.8041112,0
1,156.7602147,1489,145,19,21,47.5028113,0
110,143.4822893,2569,408,34,30,120.2767127,0
16,284.7360855,3196,65,0,15,133.7122444,0
99,175.161868,2127,55,10,26,167.5353843,0
21,39.89732019,2971,16,0,19,179.2146093,0
74,156.8363969,27,65,68,8,348.8528456,0
11,56.24022675,1590,232,51,9,223.6709986,0
5,63.8865458,2696,131,49,27,206.7204217,0
52,477.0496009,161,0,0,15,442.2649702,0
19,33.74803051,609,344,0,8,857.5668165,0
29,38.30153041,1011,28,0,28,196.6734018,0
47,147.4456594,628,148,0,4,0.0,0
58,86.38634589,1473,69,66,22,283.1519974,0
28,262.8426565,3351,185,2,20,136.2265189,0
76,230.679766,1600,195,0,19,510.7270871,0
39,181.5738968,1940,16,43,0,0.0,0
5,100.3013097,2141,0,18,29,46.16939704,0
93,175.21942,24,37,85,24,230.5354745,0
21,245.6695217,472,16,0,5,0.0,0
125,340.5921732,587,0,0,26,146.8915748,0
24,111.3878146,2335,0,0,15,338.5558459,1
21,55.42251861,1678,144,19,31,345.4340483,0
106,216.4380119,3326,0,7,0,0.0,0
75,179.2483159,537,143,24,1,0.0,1
21,57.43649878,2808,0,1,22,108.1684435,0
28,439.3262882,3332,51,0,12,306.0197093,0
107,170.1403557,2523,147,16,25,374.4722991,0
150,205.9138871,2562,97,10,29,52.53071696,0
114,192.7533554,3253,49,0,1,0.0,0
155,321.0599038,2312,197,0,4,696.7724485,0
58,194.3452408,3159,0,0,20,142.8631173,0
59,250.3679258,241,180,2,23,114.8719043,0
17,216.0447252,1506,63,81,17,251.0251272,0
12,189.6674105,494,103,23,20,147.1829603,0
61,145.1775768,2670,23,89,3,288.0049063,1
136,287.7894615,2223,0,2,24,277.4806658,1
59,124.3232396,1753,199,0,29,309.3682931,0
105,172.4196575,2968,39,52,0,0.0,0
24,57.99295629,1048,117,0,26,166.9076059,0
43,72.86582,1570,23,59,25,265.1976884,0
133,283.0471497,3421,0,35,16,408.5863889,1
59,86.48738476,2824,0,0,14,472.6374343,0
24,203.3760799,3097,108,0,27,185.6784673,0
61,146.233979,841,118,3,26,349.4305254,0
33,51.33570954,1383,45,65,28,78.3291529,0
81,299.4759361,2949,48,23,9,154.8050132,0
27,95.2290176,3416,0,19,9,419.864584,0
136,244.6674661,3316,119,0,26,179.6355269,0
31,150.9430114,2847,98,92,6,137.4341652,0
14,117.5015773,731,166,0,15,210.9837994,0
58,93.69785963,3372,0,24,23,187.8595273,0
9,83.34394096,1852,249,24,28,137.2286246,1
15,170.0441188,923,92,1,16,293.8624366,0
71,416.264183,1308,360,0,5,484.338643,1
58,177.4821872,133,0,30,28,252.6200148,0
7,226.4227782,257,49,0,13,481.4199807,0
100,129.9831255,1098,0,0,6,860.6157583,0
34,342.2187534,1874,0,19,25,172.6105763,0
23,58.32013956,1031,28,0,14,427.1083303,0
18,257.830209,301,68,0,16,406.4138867,0
2,5.67911759,288,42,49,21,131.0320997,0
30,52.38015149,3108,0,22,12,376.2261136,0
86,206.1801319,3075,252,17,19,214.9795197,0
70,480.6489348,2916,191,0,0,0.0,0
33,85.37642396,2104,0,11,28,240.4232732,0
34,90.09654048,857,0,0,16,369.9797582,1
104,131.5456787,1755,119,5,29,457.091839,0
125,180.7935,2405,306,0,10,357.9884616,0
2,107.115619,1858,120,22,20,134.2498844,0
12,231.0385863,2433,0,3,17,256.4781433,0
26,170.9023799,2117,0,0,4,836.1087828,0
2,6.110060831,1384,279,0,31,202.5652376,0
2,210.8265051,881,3,28,1,0.0,0
4,197.9225077,2426,124,0,20,199.150752,0
68,96.04990703,1650,199,16,21,114.8789064,0
39,162.6602962,1536,323,78,29,288.9275266,0
3,223.9856048,1680,54,0,21,181.1662204,1
55,217.996777,2788,17,0,4,0.0,0
36,114.0442857,2733,210,68,24,203.9939509,0
114,166.4256378,392,263,0,7,330.7199623,0
30,168.8739938,1233,232,0,12,170.2585756,0
108,135.9370777,2302,279,93,11,576.9263449,0
10,384.3455144,3002,100,34,10,400.145206,0
103,394.9468492,3167,201,0,16,136.0257948,0
35,103.5521642,555,0,21,14,342.6999954,0
14,93.74876302,3171,0,0,13,488.3016003,0
153,198.4531828,3065,0,98,21,106.7204723,0
8,16.8517672,1169,0,20,13,480.6747465,1
168,308.7325607,2611,268,3,9,782.3263991,0
107,309.6809773,2536,86,0,28,123.577375,0
36,76.60879077,411,0,46,14,66.04932673,1
157,219.5473345,3328,0,0,20,350.8779109,0
78,251.4674163,2367,0,0,23,295.4753417,0
22,48.75166629,441,0,0,26,108.9996603,0
89,118.5500763,687,43,0,10,542.4670661,1
109,196.5422874,237,36,48,0,0.0,1
37,259.1872854,3369,0,0,0,0.0,0
63,146.1262202,2057,17,0,22,352.9532136,0
26,178.8087384,709,0,0,15,423.1966681,1
75,242.5412193,2435,127,0,29,113.1477088,0
23,53.59084725,3065,31,10,25,171.2884526,0
149,205.6698012,1180,116,57,24,514.8755666,0
12,406.837681,2518,425,0,26,183.3148621,0
170,199.8294952,1313,307,0,25,61.0367202,0
57,110.0825699,3226,52,0,22,130.5961024,0
37,100.2193053,1096,0,36,13,67.9607216,0
66,85.87508739,2825,112,22,23,325.3392582,0
143,229.6560378,2116,0,42,24,310.6393198,0
138,201.9142417,1477,145,10,30,214.5555409,0
52,118.7105256,1617,23,36,28,65.94363865,0
63,90.87028295,3473,227,0,5,720.8543445,0
39,45.79725303,498,226,21,10,711.8863937,1
55,70.93336342,2161,80,0,2,1167.94872,0
25,49.3958,2791,42,74,19,175.1705707,0
0,150.5086998,372,106,30,14,257.3848055,0
49,334.0532069,1140,119,0,14,685.7104299,0
11,39.46643907,2472,109,57,17,337.3455944,0
92,156.1862087,1556,71,0,11,184.425711,0
14,20.52752888,2980,261,29,11,223.4364864,0
2,117.8169699,234,93,0,12,367.9158638,0
4,64.72248328,3221,398,9,15,266.7118161,1
22,31.62840159,921,205,53,6,753.5119888,1
41,148.6440197,2359,8,74,17,271.7973442,0
14,291.6243736,1629,0,32,11,1004.294823,0
73,114.3179996,3006,108,107,26,168.0061092,0
31,68.13640045,3218,8,1,28,124.7169521,0
59,203.0285582,2308,360,0,9,842.9157037,0
35,92.07273213,3013,13,20,17,192.1710355,1
14,190.3464015,3180,0,26,23,220.9863619,1
184,386.5350661,3435,135,0,19,57.79840376,1
18,346.1781754,1508,191,5,22,307.5908034,0
26,90.62902663,2493,41,0,10,1097.779599,0
31,39.20112986,3282,172,0,4,908.2156083,0
153,256.3383431,2897,6,37,22,310.3220263,0
105,160.225447,3243,0,34,0,0.0,1
25,495.8246198,1756,224,8,21,239.2815241,0
29,67.65891563,1611,185,47,16,426.1874241,0
99,340.2096342,3378,152,27,26,184.8344561,0
28,73.3484068,3314,88,19,14,84.76258406,0
127,442.7107142,1923,0,14,22,290.3362263,0
33,78.98750572,3466,6,94,24,280.1636696,0
22,47.76422168,445,0,0,28,63.558058,0
81,165.2590835,242,8,8,12,523.3156304,0
30,192.4387267,998,0,57,17,130.0456651,0
13,69.06665243,1174,0,47,16,792.8923454,0
103,367.2345876,2791,330,28,13,654.7626944,0
56,79.23132613,1117,135,28,17,302.283864,1
10,67.73932154,2222,224,24,10,1031.726051,0
17,59.77818655,247,0,15,10,399.1688038,0
105,172.3835284,988,0,12,3,0.0,0
22,82.63082894,252,0,65,9,773.0696813,1
84,252.9638733,940,227,0,13,303.4156553,0
99,184.3842485,2752,0,0,4,0.0,1
76,473.9531325,306,83,17,17,73.52731087,0
38,98.76196769,35,189,14,9,923.5391248,0
35,49.06559479,1217,0,33,1,1053.137744,0
51,145.1451785,2496,0,26,13,287.0643968,0
80,108.0788411,2189,231,24,19,481.7793858,0
103,128.0289736,2832,0,42,5,759.9000488,0
84,147.1100864,855,71,0,29,218.7478796,0
17,108.3285465,474,0,38,27,187.2359346,0
17,34.18952412,783,0,0,21,125.4250179,1
96,157.9102489,2514,224,7,16,91.36467809,1
87,146.4319107,204,102,44,13,361.5293679,0
126,296.3751673,1011,59,1,6,513.0171063,0
12,231.7085181,408,235,29,27,180.0367073,1
35,81.64673569,3187,233,51,10,305.6065211,1
111,296.5036696,1689,0,9,30,281.3522505,0
56,131.2755435,2824,143,35,30,316.0878316,0
123,180.8744673,1422,54,0,30,184.6069164,0
71,132.3024975,1262,41,25,28,74.9136245,0
59,106.7134988,423,24,7,4,0.0,0
58,197.3419533,1031,6,0,18,675.314172,0
98,199.8348255,599,0,11,2,0.0,0
18,49.23736654,903,199,0,14,583.5835432,1
35,53.08411837,2261,113,0,5,411.6875086,0
5,461.7058332,3029,29,0,26,113.0666528,0
149,390.7565552,1393,164,101,0,0.0,1
187,271.8193789,2350,292,9,7,327.666154,0
14,17.81704244,1307,9,7,29,290.2267913,0
48,358.5648483,3004,392,0,24,200.8548597,0
75,134.3404361,3024,81,33,8,756.4665364,1
19,32.35881545,397,0,0,29,151.6652851,0
153,333.9110677,2256,143,0,15,193.5425,0
28,61.7300453,1354,0,67,26,291.5514507,0
18,132.9609419,2108,16,0,30,122.5815042,0
23,40.75466513,1560,0,0,11,77.19039657,1
16,29.23313301,246,124,80,19,213.6278449,0
44,191.5415469,3344,98,61,19,203.036285,1
