,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
21447809,1,03/15/2017 5:27:14 PM,03/15/2017 5:33:05 PM,1,0.9,1,N,249,90,1,6,1,0.5,1,0,0.3,8.8
105540860,2,12/13/2017 10:32:21 AM,12/13/2017 10:43:34 AM,5,1.25,1,N,236,237,1,8.5,0,0.5,0.95,0,0.3,10.25
12945323,2,02/18/2017 12:06:08 PM,02/18/2017 12:30:13 PM,1,4.34,1,N,163,249,2,18.5,0,0.5,0,0,0.3,19.3
240127,1,01/08/2017 4:20:33 PM,01/08/2017 4:27:46 PM,1,1.4,1,N,246,107,1,7.5,0,0.5,1.38,0,0.3,9.68
107044891,2,12/17/2017 2:39:35 PM,12/17/2017 2:50:45 PM,1,2.32,1,N,170,236,1,10,0,0.5,2.16,0,0.3,12.96
11546599,2,02/07/2017 9:22:32 AM,02/07/2017 9:47:12 AM,1,2.38,1,N,237,234,1,15.5,0,0.5,1,0,0.3,17.3
43601441,2,05/15/2017 6:31:07 PM,05/15/2017 6:36:26 PM,1,1.08,1,N,141,262,1,6,1,0.5,1.56,0,0.3,9.36
78830403,1,09/19/2017 1:42:48 PM,09/19/2017 2:20:02 PM,1,2,1,N,237,186,2,21.5,0,0.5,0,0,0.3,22.3
47151570,2,06/01/2017 12:51:38 PM,06/01/2017 1:09:47 PM,2,1.39,1,N,100,161,2,12,0,0.5,0,0,0.3,12.8
38319022,1,05/05/2017 7:17:56 PM,05/05/2017 7:20:43 PM,1,0.1,1,N,79,113,1,3.5,1,0.5,1.05,0,0.3,6.35
63553317,1,07/26/2017 9:34:23 PM,07/26/2017 9:52:12 PM,2,3.3,1,N,163,144,2,14,0.5,0.5,0,0,0.3,15.3
54230134,2,06/25/2017 6:28:20 PM,06/25/2017 6:36:25 PM,5,1.34,1,N,79,224,2,7.5,0,0.5,0,0,0.3,8.3
84794542,1,10/08/2017 9:02:28 PM,10/08/2017 9:26:56 PM,1,4.2,1,N,50,148,2,19,0.5,0.5,0,0,0.3,20.3
9291443,2,02/09/2017 4:00:13 PM,02/09/2017 4:19:48 PM,2,6.84,1,N,140,243,1,22,0,0.5,5.7,0,0.3,28.5
95668608,1,11/11/2017 5:23:30 PM,11/11/2017 5:34:06 PM,2,2,1,N,41,239,2,9,0,0.5,0,0,0.3,9.8
34051111,2,04/24/2017 10:59:05 PM,04/24/2017 11:03:08 PM,1,0.71,1,N,79,114,1,5,0.5,0.5,1.26,0,0.3,7.56
109818423,2,12/27/2017 5:14:17 PM,12/27/2017 5:34:13 PM,1,2.72,1,N,41,163,2,14.5,1,0.5,0,0,0.3,16.3
85085751,2,10/10/2017 12:08:14 AM,10/10/2017 12:13:55 AM,1,1.35,1,N,140,263,1,6.5,0.5,0.5,1.56,0,0.3,9.36
6203874,2,01/28/2017 11:37:24 PM,01/28/2017 11:45:25 PM,6,1.74,1,N,90,50,1,8,0.5,0.5,0.7,0,0.3,10
82500404,1,10/01/2017 12:02:49 PM,10/01/2017 12:06:18 PM,1,0.5,1,N,142,142,1,4.5,0,0.5,1.1,0,0.3,6.4
54483016,2,06/26/2017 3:33:05 PM,06/26/2017 3:39:05 PM,1,0.86,1,N,163,161,1,6,0,0.5,1.36,0,0.3,8.16
91960258,1,10/31/2017 11:32:49 AM,10/31/2017 12:12:40 PM,2,4.4,1,N,163,261,2,25,0,0.5,0,0,0.3,25.8
15815785,2,02/27/2017 12:28:00 PM,02/27/2017 12:34:42 PM,1,1.16,1,N,161,237,2,6.5,0,0.5,0,0,0.3,7.3
73088267,2,08/30/2017 6:30:18 PM,08/30/2017 6:42:32 PM,2,1.83,1,N,161,48,1,9.5,1,0.5,2.26,0,0.3,13.56
71713303,2,08/25/2017 10:11:30 AM,08/25/2017 10:21:34 AM,1,3.04,1,N,238,50,1,12,0,0.5,2.56,0,0.3,15.36
97118958,2,11/16/2017 8:31:27 AM,11/16/2017 8:48:34 AM,1,1.88,1,N,263,229,1,11.5,0,0.5,2.46,0,0.3,14.76
45797803,2,05/28/2017 1:37:55 PM,05/28/2017 1:48:32 PM,2,1.37,1,N,41,75,2,8.5,0,0.5,0,0,0.3,9.3
20464436,1,03/27/2017 12:16:39 AM,03/27/2017 12:38:40 AM,1,12.4,1,N,246,78,2,35,0.5,0.5,0,0,0.3,36.3
93857206,2,11/06/2017 8:39:31 AM,11/06/2017 8:52:20 AM,1,2.32,1,N,43,236,1,11,0,0.5,3.54,0,0.3,15.34
23659351,2,03/21/2017 10:00:28 PM,03/21/2017 10:06:44 PM,1,2.15,1,N,137,141,1,8,0.5,0.5,1.86,0,0.3,11.16
69460485,1,08/17/2017 2:10:37 AM,08/17/2017 2:15:18 AM,1,0.6,1,N,234,137,1,5,0.5,0.5,1.25,0,0.3,7.55
17500789,1,03/03/2017 6:51:09 AM,03/03/2017 7:06:30 AM,1,4.1,1,N,49,88,1,15,0,0.5,3.16,0,0.3,18.96
63870268,1,07/27/2017 9:32:25 PM,07/27/2017 9:41:00 PM,1,3.9,1,N,143,166,1,12.5,0.5,0.5,2.76,0,0.3,16.56
59050625,1,07/11/2017 6:39:43 PM,07/11/2017 6:53:54 PM,1,1.5,1,N,45,13,1,10,1,0.5,2.35,0,0.3,14.15
31368403,1,04/17/2017 5:08:04 PM,04/17/2017 5:21:25 PM,1,3.2,1,N,239,74,1,12.5,1,0.5,5,0,0.3,19.3
39992134,2,05/17/2017 7:58:21 PM,05/17/2017 8:04:09 PM,1,1.02,1,N,246,48,2,6,0.5,0.5,0,0,0.3,7.3
61337732,2,07/19/2017 11:39:02 AM,07/19/2017 11:50:48 AM,3,1.69,1,N,140,233,1,9,0,0.5,2.45,0,0.3,12.25
20103238,1,03/09/2017 11:39:49 PM,03/10/2017 12:04:57 AM,1,8.4,1,N,162,223,2,27.5,0.5,0.5,0,5.54,0.3,34.34
43002712,1,05/13/2017 7:37:12 PM,05/13/2017 7:46:57 PM,1,0.8,1,N,237,161,1,7.5,0,0.5,2.5,0,0.3,10.8
18459758,2,03/05/2017 11:44:31 AM,03/05/2017 11:52:54 AM,6,1.35,1,N,142,162,1,7.5,0,0.5,2.08,0,0.3,10.38
113270245,2,01/07/2017 9:00:04 AM,01/07/2017 9:03:27 AM,3,0.75,1,N,163,142,2,5,0,0.5,0,0,0.3,5.8
43906277,2,05/22/2017 8:32:37 PM,05/22/2017 8:36:18 PM,3,0.89,1,N,237,237,2,5,0.5,0.5,0,0,0.3,6.3
72443978,2,08/28/2017 9:39:41 AM,08/28/2017 9:59:57 AM,1,1.67,1,N,186,161,2,13,0,0.5,0,0,0.3,13.8
31947929,1,04/19/2017 9:13:22 AM,04/19/2017 9:31:43 AM,1,4.2,1,N,237,79,1,17,0,0.5,2,0,0.3,19.8
96992217,2,11/15/2017 8:56:25 PM,11/15/2017 9:13:21 PM,5,6.23,1,N,233,37,2,20,0.5,0.5,0,5.76,0.3,27.06
101707277,2,12/01/2017 7:13:15 PM,12/01/2017 7:17:11 PM,1,0.74,1,N,158,249,1,4.5,1,0.5,1.26,0,0.3,7.56
40506244,2,05/19/2017 7:21:29 AM,05/19/2017 7:28:10 AM,1,1.13,1,N,260,129,2,7,0,0.5,0,0,0.3,7.8
90850129,2,10/27/2017 9:19:25 PM,10/27/2017 9:23:49 PM,1,1,1,N,74,263,2,5.5,0.5,0.5,0,0,0.3,6.8
43706263,1,05/22/2017 7:19:09 AM,05/22/2017 7:21:56 AM,1,0.7,1,N,164,164,1,4.5,0,0.5,1.05,0,0.3,6.35
1315323,2,01/09/2017 8:13:35 AM,01/09/2017 8:18:14 AM,1,0.8,1,N,163,162,2,5,0,0.5,0,0,0.3,5.8
56412371,2,06/11/2017 11:27:45 PM,06/11/2017 11:36:57 PM,1,2.56,1,N,161,79,1,9.5,0.5,0.5,2.16,0,0.3,12.96
71892735,2,08/25/2017 11:05:51 PM,08/25/2017 11:30:46 PM,2,4.99,1,N,114,239,1,20,0.5,0.5,4.26,0,0.3,25.56
91776093,1,10/30/2017 6:18:18 PM,10/30/2017 6:32:28 PM,1,2.2,1,N,263,233,1,11,1,0.5,1,0,0.3,13.8
30261239,1,04/14/2017 10:48:18 AM,04/14/2017 10:54:49 AM,1,1.6,1,N,239,24,2,7,0,0.5,0,0,0.3,7.8
18840735,2,03/11/2017 6:26:00 PM,03/11/2017 7:05:09 PM,1,10.65,1,N,231,160,1,34.5,0,0.5,3,0,0.3,38.3
104988603,1,12/11/2017 5:56:49 PM,12/11/2017 5:58:35 PM,1,0.3,1,N,90,68,1,3.5,1,0.5,1.05,0,0.3,6.35
31052302,1,04/16/2017 4:18:39 PM,04/16/2017 4:34:47 PM,1,7,1,Y,132,95,2,21.5,0,0.5,0,0,0.3,22.3
46024591,1,05/29/2017 1:57:35 PM,05/29/2017 2:17:09 PM,1,7.6,1,N,230,116,2,24.5,0,0.5,0,0,0.3,25.3
20103772,1,03/09/2017 11:41:38 PM,03/09/2017 11:52:54 PM,1,2.3,1,N,144,170,2,10,0.5,0.5,0,0,0.3,11.3
48144075,2,06/03/2017 11:05:33 PM,06/03/2017 11:16:26 PM,2,1.4,1,N,68,114,2,8.5,0.5,0.5,0,0,0.3,9.8
10470463,2,02/12/2017 10:43:31 PM,02/12/2017 10:59:35 PM,2,3.24,1,N,249,162,1,13.5,0.5,0.5,1.2,0,0.3,16
92906395,1,11/03/2017 9:59:39 AM,11/03/2017 10:40:26 AM,4,8.3,1,N,12,151,2,33,0,0.5,0,0,0.3,33.8
66538391,1,08/06/2017 4:29:17 AM,08/06/2017 4:57:14 AM,1,15.8,3,N,170,1,1,61,0.5,0,18.05,10.5,0.3,90.35
93304202,1,11/04/2017 12:34:30 PM,11/04/2017 12:51:00 PM,2,2.4,1,N,161,68,1,12,0,0.5,2.55,0,0.3,15.35
13291739,2,02/19/2017 1:13:44 PM,02/19/2017 1:34:33 PM,2,5.78,1,N,249,238,2,21,0,0.5,0,0,0.3,21.8
62606368,1,07/23/2017 1:40:54 PM,07/23/2017 1:56:14 PM,1,1.2,1,N,230,68,2,10.5,0,0.5,0,0,0.3,11.3
22595063,2,03/19/2017 12:58:49 AM,03/19/2017 1:05:17 AM,2,1.01,1,N,79,79,2,6,0.5,0.5,0,0,0.3,7.3
36698926,2,05/01/2017 1:57:05 AM,05/01/2017 2:15:44 AM,3,5.01,1,N,231,256,1,18,0.5,0.5,3.86,0,0.3,23.16
64391910,1,07/29/2017 4:02:43 PM,07/29/2017 4:37:18 PM,2,14.6,1,N,132,7,1,42,0,0.5,0,0,0.3,42.8
43430641,1,05/15/2017 8:07:25 AM,05/15/2017 8:18:23 AM,1,1.6,1,N,229,137,1,9,0,0.5,2,0,0.3,11.8
9101802,1,02/08/2017 9:02:05 PM,02/08/2017 9:24:37 PM,1,6.7,1,N,13,238,1,23,0.5,0.5,0,0,0.3,24.3
15970371,1,02/27/2017 9:28:38 PM,02/27/2017 9:34:59 PM,1,1.6,1,N,25,61,1,7.5,0.5,0.5,2.2,0,0.3,11
26634591,1,04/01/2017 12:24:28 AM,04/01/2017 12:44:01 AM,1,3.9,1,N,141,246,1,16,0.5,0.5,3.45,0,0.3,20.75
6025097,1,01/28/2017 5:31:40 PM,01/28/2017 5:41:58 PM,4,1.7,1,N,43,143,1,8.5,1,0.5,2.55,0,0.3,12.85
103212812,2,12/06/2017 1:05:35 PM,12/06/2017 1:28:31 PM,5,2.06,1,N,239,141,2,14.5,0,0.5,0,0,0.3,15.3
27476994,2,04/03/2017 4:19:24 PM,04/03/2017 4:22:14 PM,2,0.71,1,N,237,236,1,4.5,1,0.5,1,0,0.3,7.3
36223308,1,04/29/2017 2:30:26 PM,04/29/2017 3:20:36 PM,1,12.3,1,N,234,135,2,42.5,0,0.5,0,0,0.3,43.3
3575710,2,01/13/2017 6:05:58 PM,01/13/2017 6:23:18 PM,3,1.51,1,N,162,100,1,11.5,1,0.5,2.66,0,0.3,15.96
86783879,1,10/15/2017 3:02:07 AM,10/15/2017 3:20:17 AM,4,3.8,1,N,148,246,1,15,0.5,0.5,3.25,0,0.3,19.55
48948788,2,06/30/2017 1:02:35 PM,06/30/2017 1:15:13 PM,1,1.23,1,N,161,163,2,9.5,0,0.5,0,0,0.3,10.3
37070166,1,05/03/2017 11:07:50 PM,05/03/2017 11:17:15 PM,1,2.1,1,N,162,114,1,9,0.5,0.5,1.4,0,0.3,11.7
98327288,2,11/19/2017 6:53:22 PM,11/19/2017 7:04:33 PM,2,0.86,1,N,163,229,2,8,0,0.5,0,0,0.3,8.8
51257109,1,06/29/2017 1:29:59 AM,06/29/2017 1:35:21 AM,1,1.2,1,N,230,90,1,6,0.5,0.5,1.8,0,0.3,9.1
65757082,2,08/03/2017 2:17:55 PM,08/03/2017 2:22:39 PM,2,0.68,1,N,164,230,1,5,0,0.5,1.16,0,0.3,6.96
83576302,2,10/05/2017 6:41:59 AM,10/05/2017 6:48:19 AM,4,1.79,1,N,143,237,1,7.5,0,0.5,1.66,0,0.3,9.96
88738397,2,10/21/2017 9:53:09 AM,10/21/2017 10:07:40 AM,1,1.17,1,N,230,163,2,10.5,0,0.5,0,0,0.3,11.3
69920747,1,08/18/2017 5:00:59 PM,08/18/2017 5:09:52 PM,1,1.4,1,N,234,211,1,7.5,1,0.5,2.3,0,0.3,11.6
78641310,1,09/18/2017 6:26:24 PM,09/18/2017 7:27:47 PM,1,21.4,2,N,132,238,1,52,4.5,0.5,10,0,0.3,67.3
9430448,2,02/10/2017 6:07:22 AM,02/10/2017 6:16:38 AM,2,2.51,1,N,263,161,2,9.5,0,0.5,0,0,0.3,10.3
7790504,1,02/02/2017 9:16:22 PM,02/02/2017 9:32:38 PM,1,3.1,1,N,125,256,1,14,0.5,0.5,3.05,0,0.3,18.35
58181620,2,07/08/2017 12:27:01 PM,07/08/2017 12:34:54 PM,1,1.41,1,N,264,264,2,7.5,0,0.5,0,0,0.3,8.3
98435083,1,11/20/2017 8:41:19 AM,11/20/2017 8:51:57 AM,1,0.9,1,N,162,161,1,8,0,0.5,1,0,0.3,9.8
16688737,1,03/11/2017 10:55:57 AM,03/11/2017 11:09:17 AM,2,2.4,1,N,151,74,1,11,0,0.5,2.36,0,0.3,14.16
82889438,2,10/02/2017 8:56:49 PM,10/02/2017 9:07:19 PM,1,1.6,1,N,249,68,1,9,0.5,0.5,2.06,0,0.3,12.36
48509219,2,06/29/2017 11:21:23 PM,06/29/2017 11:27:35 PM,1,1.15,1,N,40,181,1,6.5,0.5,0.5,1.95,0,0.3,9.75
74737886,1,09/06/2017 12:24:41 PM,09/06/2017 12:36:24 PM,1,1.9,1,N,143,246,1,10,0,0.5,2.16,0,0.3,12.96
103461155,2,12/07/2017 7:33:23 AM,12/07/2017 7:35:37 AM,5,0.49,1,N,229,233,1,3.5,0,0.5,0.86,0,0.3,5.16
20479320,1,03/11/2017 11:16:43 PM,03/11/2017 11:26:52 PM,1,0.9,1,N,137,186,2,7.5,0.5,0.5,0,0,0.3,8.8
19332660,2,03/07/2017 10:57:19 PM,03/07/2017 11:16:23 PM,1,3.52,1,N,144,163,1,14.5,0.5,0.5,3.16,0,0.3,18.96
42699998,2,05/13/2017 1:05:01 AM,05/13/2017 1:16:36 AM,5,2.88,1,N,144,52,2,11.5,0.5,0.5,0,0,0.3,12.8
7587818,1,02/02/2017 10:30:05 AM,02/02/2017 10:53:00 AM,1,2.8,1,N,170,125,1,15.5,0,0.5,4.85,0,0.3,21.15
87131553,1,10/16/2017 12:28:17 PM,10/16/2017 12:59:38 PM,1,14.2,1,N,132,7,2,40.5,0,0.5,0,0,0.3,41.3
11841452,2,02/15/2017 9:36:21 AM,02/15/2017 9:54:16 AM,1,1.38,1,N,161,186,1,11.5,0,0.5,2.46,0,0.3,14.76
47789598,2,06/03/2017 1:04:47 AM,06/03/2017 1:13:32 AM,1,1.2,1,N,249,79,1,7.5,0.5,0.5,2.2,0,0.3,11
54586679,1,06/26/2017 8:40:40 PM,06/26/2017 8:43:33 PM,1,0.4,1,N,237,141,1,4,0.5,0.5,1.05,0,0.3,6.35
66152788,2,08/04/2017 7:58:35 PM,08/04/2017 8:06:14 PM,1,0.92,1,N,233,164,1,6.5,0.5,0.5,0.78,0,0.3,8.58
61776190,2,07/20/2017 6:57:43 PM,07/20/2017 7:06:50 PM,1,1.64,1,N,234,79,2,8,1,0.5,0,0,0.3,9.8
15239417,1,02/25/2017 5:35:08 PM,02/25/2017 5:57:30 PM,1,3.8,1,N,113,141,1,17,0,0.5,3.55,0,0.3,21.35
43895214,1,05/22/2017 6:03:02 PM,05/22/2017 6:39:00 PM,1,5,1,N,141,231,1,24,1,0.5,5.15,0,0.3,30.95
77069283,2,09/13/2017 7:51:53 PM,09/13/2017 8:13:23 PM,3,2.56,1,N,100,79,1,14.5,1,0.5,2,0,0.3,18.3
56131491,2,06/10/2017 10:56:37 AM,06/10/2017 11:53:14 AM,1,18.97,2,N,132,50,1,52,0,0.5,11.71,5.76,0.3,70.27
13086689,2,02/18/2017 8:14:27 PM,02/18/2017 8:19:57 PM,1,1.1,1,N,255,112,1,6,0.5,0.5,1.46,0,0.3,8.76
94402181,1,11/07/2017 9:09:57 PM,11/07/2017 9:16:20 PM,1,1.1,1,N,90,100,1,6,0.5,0.5,1,0,0.3,8.3
21456445,1,03/15/2017 5:56:28 PM,03/15/2017 6:27:11 PM,1,5,1,N,107,49,2,22,1,0.5,0,0,0.3,23.8
10279363,2,02/12/2017 12:06:34 PM,02/12/2017 12:22:00 PM,1,10.09,1,N,132,93,2,28,0,0.5,0,0,0.3,28.8
113349423,2,01/07/2017 1:09:52 PM,01/07/2017 1:18:28 PM,2,1.13,1,N,239,50,1,7.5,0,0.5,1.5,0,0.3,9.8
67979797,2,08/11/2017 11:57:58 AM,08/11/2017 12:13:41 PM,1,1.36,1,N,186,48,2,10.5,0,0.5,0,0,0.3,11.3
22049236,2,03/17/2017 3:12:48 PM,03/17/2017 3:59:22 PM,1,17.6,4,N,138,265,1,64,0,0.5,14.07,5.54,0.3,84.41
21950201,2,03/17/2017 7:50:00 AM,03/17/2017 8:01:53 AM,2,1.21,1,N,107,162,1,9,0,0.5,1.96,0,0.3,11.76
12433261,2,02/16/2017 10:03:15 PM,02/16/2017 10:15:55 PM,3,2.03,1,N,48,239,1,10.5,0.5,0.5,2.36,0,0.3,14.16
68312339,2,08/12/2017 4:58:01 PM,08/12/2017 5:06:34 PM,4,1.07,1,N,230,142,1,7.5,0,0.5,2.49,0,0.3,10.79
86505946,1,10/14/2017 11:21:30 AM,10/14/2017 11:33:02 AM,1,0.9,1,N,230,233,2,8.5,0,0.5,0,0,0.3,9.3
24746671,1,03/24/2017 10:26:01 PM,03/24/2017 10:51:46 PM,1,18.8,2,N,132,263,1,52,0,0.5,5.44,5.76,0.3,64
39236201,2,05/21/2017 6:00:04 PM,05/21/2017 6:14:34 PM,1,1.77,1,N,68,230,2,10.5,0,0.5,0,0,0.3,11.3
9143744,2,02/08/2017 10:37:35 PM,02/08/2017 10:46:09 PM,1,1.47,1,N,148,231,1,8,0.5,0.5,1.86,0,0.3,11.16
8084922,1,02/03/2017 5:59:06 PM,02/03/2017 6:03:55 PM,1,0.5,1,N,68,90,1,5,1,0.5,1.35,0,0.3,8.15
32761871,1,04/21/2017 11:06:36 AM,04/21/2017 11:19:40 AM,1,1.7,1,N,236,237,1,10,0,0.5,2.15,0,0.3,12.95
85515172,2,10/11/2017 12:14:25 PM,10/11/2017 12:26:40 PM,1,1.95,1,N,231,88,1,10.5,0,0.5,2.26,0,0.3,13.56
101676550,2,12/01/2017 6:38:08 PM,12/01/2017 6:51:17 PM,2,0.64,1,N,90,186,1,9,1,0.5,1.62,0,0.3,12.42
15056524,2,02/25/2017 2:45:19 AM,02/25/2017 2:56:11 AM,1,1.99,1,N,114,68,1,9.5,0.5,0.5,2.16,0,0.3,12.96
80298952,2,09/24/2017 11:19:14 AM,09/24/2017 11:22:36 AM,1,0.56,1,N,68,68,2,4.5,0,0.5,0,0,0.3,5.3
19830157,2,03/09/2017 10:29:15 AM,03/09/2017 10:48:57 AM,1,0.92,1,N,48,164,2,12.5,0,0.5,0,0,0.3,13.3
80521835,2,09/25/2017 7:30:26 AM,09/25/2017 7:51:28 AM,1,4.76,1,N,88,107,2,18,0,0.5,0,0,0.3,18.8
13429855,1,02/19/2017 10:10:43 PM,02/19/2017 10:23:51 PM,2,2.1,1,N,142,186,1,10.5,0.5,0.5,2.35,0,0.3,14.15
79345057,1,09/21/2017 9:24:40 AM,09/21/2017 9:28:38 AM,1,0.4,1,N,186,68,2,4.5,0,0.5,0,0,0.3,5.3
86091470,2,10/13/2017 5:19:36 AM,10/13/2017 5:25:19 AM,3,1.54,1,N,143,237,1,7,0.5,0.5,1.66,0,0.3,9.96
72940247,2,08/30/2017 8:12:25 AM,08/30/2017 8:23:24 AM,2,0.93,1,N,48,230,1,8.5,0,0.5,1.86,0,0.3,11.16
54217323,2,06/28/2017 6:29:06 PM,06/28/2017 6:36:43 PM,1,1.43,1,N,264,264,2,7,1,0.5,0,0,0.3,8.8
12780790,2,02/17/2017 9:38:38 PM,02/17/2017 9:43:24 PM,1,1.19,1,N,236,238,1,6,0.5,0.5,1.82,0,0.3,9.12
33013653,1,04/21/2017 11:30:21 PM,04/21/2017 11:58:23 PM,1,9.6,1,N,138,65,1,30.5,0.5,0.5,6.35,0,0.3,38.15
56066373,2,06/09/2017 11:20:48 PM,06/09/2017 11:37:07 PM,1,2,1,N,137,48,1,12,0.5,0.5,2.66,0,0.3,15.96
12638334,2,02/17/2017 2:11:42 PM,02/17/2017 2:24:49 PM,1,2.72,1,N,143,166,1,12,0,0.5,2.56,0,0.3,15.36
64870711,1,07/31/2017 1:15:08 PM,07/31/2017 1:38:02 PM,1,4.6,1,N,164,45,1,19.5,0,0.5,5.05,0,0.3,25.35
75789534,2,09/09/2017 3:33:39 PM,09/09/2017 4:25:35 PM,1,18.79,2,N,264,264,1,52,0,0.5,11.71,5.76,0.3,70.27
62369220,2,07/22/2017 4:40:13 PM,07/22/2017 4:47:57 PM,5,1.61,1,N,230,143,1,7.5,0,0.5,1,0,0.3,9.3
57722773,2,07/06/2017 8:06:19 PM,07/06/2017 8:13:44 PM,2,1.53,1,N,161,161,1,7.5,0.5,0.5,1,0,0.3,9.8
59801780,1,07/14/2017 12:36:39 AM,07/14/2017 12:40:06 AM,1,0.5,1,N,74,74,3,4.5,0.5,0.5,0,0,0.3,5.8
3176050,1,01/12/2017 2:45:26 PM,01/12/2017 2:51:00 PM,1,0.5,1,N,170,161,1,5,0,0.5,1.45,0,0.3,7.25
21471094,2,03/15/2017 6:41:41 PM,03/15/2017 6:46:29 PM,1,0.56,1,N,90,246,1,5,1,0.5,0.68,0,0.3,7.48
100842108,2,11/29/2017 8:53:49 AM,11/29/2017 8:58:49 AM,1,0.16,1,N,164,170,1,5,0,0.5,1.74,0,0.3,7.54
38305099,1,05/05/2017 6:40:43 PM,05/05/2017 6:55:09 PM,1,1.3,1,N,230,90,1,10,1,0.5,2.35,0,0.3,14.15
98064049,1,11/18/2017 10:32:27 PM,11/18/2017 10:41:11 PM,2,1.5,1,N,234,162,1,8,0.5,0.5,2.3,0,0.3,11.6
81635961,2,09/28/2017 7:12:33 PM,09/28/2017 7:21:28 PM,2,1.17,1,N,107,170,1,7.5,1,0.5,2.32,0,0.3,11.62
44687205,2,05/24/2017 7:24:14 PM,05/24/2017 7:36:56 PM,2,1.53,1,N,161,236,1,10,1,0.5,2.36,0,0.3,14.16
46842848,1,06/10/2017 1:36:19 AM,06/10/2017 1:41:28 AM,1,1.1,1,N,186,170,2,6,0.5,0.5,0,0,0.3,7.3
55431419,2,06/06/2017 10:15:03 AM,06/06/2017 10:28:47 AM,1,1.43,1,N,236,161,1,10,0,0.5,3.24,0,0.3,14.04
57175545,2,07/04/2017 5:54:28 PM,07/04/2017 6:11:51 PM,1,3.72,1,N,148,141,1,14.5,0,0.5,3.82,0,0.3,19.12
95432438,1,11/10/2017 10:46:29 PM,11/10/2017 10:58:55 PM,2,1.2,1,N,48,229,1,9.5,0.5,0.5,2.15,0,0.3,12.95
111219087,2,01/14/2017 8:33:40 PM,01/14/2017 8:45:09 PM,5,1.84,1,N,233,161,2,9.5,0.5,0.5,0,0,0.3,10.8
42823720,2,05/13/2017 11:22:19 AM,05/13/2017 12:02:40 PM,1,14.92,1,N,138,13,2,44,0,0.5,0,0,0.3,44.8
20754077,2,03/12/2017 6:30:29 PM,03/12/2017 6:37:02 PM,1,1.09,1,N,230,142,1,6.5,0,0.5,1,0,0.3,8.3
70175373,2,08/19/2017 4:53:18 PM,08/19/2017 5:11:10 PM,1,3.37,1,N,261,234,2,14.5,0,0.5,0,0,0.3,15.3
108742271,2,12/22/2017 7:15:06 PM,12/22/2017 8:02:13 PM,2,22.09,2,N,13,132,1,52,4.5,0.5,7,5.76,0.3,70.06
108773162,1,12/22/2017 9:01:34 PM,12/22/2017 9:11:34 PM,1,1.2,1,N,87,231,2,8,0.5,0.5,0,0,0.3,9.3
55399108,2,06/06/2017 7:10:32 AM,06/06/2017 7:20:51 AM,1,5.11,1,N,239,244,1,16,0,0.5,2,0,0.3,18.8
92624830,2,11/02/2017 1:38:32 PM,11/02/2017 2:08:48 PM,1,3.3,1,N,141,68,1,19.5,0,0.5,1,0,0.3,21.3
23778554,1,03/22/2017 10:23:54 AM,03/22/2017 10:47:08 AM,4,3.9,1,N,264,264,2,17,0,0.5,0,0,0.3,17.8
85801864,2,10/12/2017 9:09:53 AM,10/12/2017 9:23:04 AM,1,1.53,1,N,236,237,1,10,0,0.5,2.16,0,0.3,12.96
85384189,2,10/10/2017 11:54:50 PM,10/11/2017 12:18:38 AM,1,17.07,2,N,132,170,1,52,0,0.5,11.71,5.76,0.3,70.27
56241314,2,06/10/2017 10:24:08 PM,06/10/2017 10:41:32 PM,5,3.92,1,N,239,249,1,14.5,0.5,0.5,1.5,0,0.3,17.3
33892731,2,04/24/2017 2:15:48 PM,04/24/2017 2:37:11 PM,1,9.04,1,N,140,138,1,27.5,0,0.5,6.81,5.76,0.3,40.87
88938776,1,10/21/2017 9:15:39 PM,10/21/2017 9:38:25 PM,1,2.2,1,N,68,79,1,14.5,0.5,0.5,3.15,0,0.3,18.95
102618744,2,12/04/2017 4:48:24 PM,12/04/2017 5:01:00 PM,1,2.22,1,N,234,246,1,11,1,0.5,2.56,0,0.3,15.36
79697071,1,09/22/2017 1:11:26 PM,09/22/2017 1:18:07 PM,1,1.4,1,N,237,236,2,7.5,0,0.5,0,0,0.3,8.3
2923416,2,01/11/2017 5:31:08 PM,01/11/2017 6:30:26 PM,2,16.27,2,N,107,132,1,52,4.5,0.5,10,5.54,0.3,72.84
72490294,2,08/28/2017 1:26:03 PM,08/28/2017 1:45:50 PM,1,10.48,1,N,233,138,1,30,0,0.5,7.31,5.76,0.3,43.87
96313124,1,11/13/2017 6:55:27 PM,11/13/2017 7:14:33 PM,1,1.9,1,N,143,162,1,12.5,1,0.5,2.86,0,0.3,17.16
46788239,1,06/09/2017 7:33:00 PM,06/09/2017 7:41:31 PM,2,1.4,1,N,140,162,1,8,1,0.5,2.45,0,0.3,12.25
38996708,2,05/07/2017 4:12:15 PM,05/07/2017 4:22:37 PM,1,1.62,1,N,186,161,1,9,0,0.5,1.96,0,0.3,11.76
99274317,2,11/22/2017 10:40:07 PM,11/22/2017 10:51:56 PM,4,1.67,1,N,249,186,2,9.5,0.5,0.5,0,0,0.3,10.8
